kind,state,t,value
mean_abs_residual,$\delta$,0.07477477937936783,0.039569370448589325
mean_abs_error,$\delta$,0.07477477937936783,0.046242520213127136
mean_abs_residual,$\delta$,0.0748748779296875,0.039565976709127426
mean_abs_error,$\delta$,0.0748748779296875,0.0462365597486496
mean_abs_residual,$\delta$,0.07497497648000717,0.039562586694955826
mean_abs_error,$\delta$,0.07497497648000717,0.04623059928417206
mean_abs_residual,$\delta$,0.07507507503032684,0.039559200406074524
mean_abs_error,$\delta$,0.07507507503032684,0.04622464254498482
mean_abs_residual,$\delta$,0.07517517358064651,0.039555810391902924
mean_abs_error,$\delta$,0.07517517358064651,0.046218689531087875
mean_abs_residual,$\delta$,0.07527527958154678,0.03955242410302162
mean_abs_error,$\delta$,0.07527527958154678,0.046212729066610336
mean_abs_residual,$\delta$,0.07537537813186646,0.03954903036355972
mean_abs_error,$\delta$,0.07537537813186646,0.046206776052713394
mean_abs_residual,$\delta$,0.07547547668218613,0.03954564034938812
mean_abs_error,$\delta$,0.07547547668218613,0.046200819313526154
mean_abs_residual,$\delta$,0.0755755752325058,0.03954225033521652
mean_abs_error,$\delta$,0.0755755752325058,0.04619486257433891
mean_abs_residual,$\delta$,0.07567567378282547,0.03953886032104492
mean_abs_error,$\delta$,0.07567567378282547,0.04618890583515167
mean_abs_residual,$\delta$,0.07577577978372574,0.03953547403216362
mean_abs_error,$\delta$,0.07577577978372574,0.04618294537067413
mean_abs_residual,$\delta$,0.07587587833404541,0.03953208029270172
mean_abs_error,$\delta$,0.07587587833404541,0.04617699235677719
mean_abs_residual,$\delta$,0.07597597688436508,0.03952869400382042
mean_abs_error,$\delta$,0.07597597688436508,0.04617103934288025
mean_abs_residual,$\delta$,0.07607607543468475,0.03952530398964882
mean_abs_error,$\delta$,0.07607607543468475,0.04616507887840271
mean_abs_residual,$\delta$,0.07617617398500443,0.03952191770076752
mean_abs_error,$\delta$,0.07617617398500443,0.046159129589796066
mean_abs_residual,$\delta$,0.0762762799859047,0.03951852023601532
mean_abs_error,$\delta$,0.0762762799859047,0.046153172850608826
