kind,state,ic_index,value
residual_rms,$\delta$,160,0.04130525141954422
error_rms,$\delta$,160,0.04438260942697525
residual_rms,$\delta$,161,0.0374000146985054
error_rms,$\delta$,161,0.09345093369483948
residual_rms,$\delta$,162,0.04133278504014015
error_rms,$\delta$,162,0.02521221525967121
residual_rms,$\delta$,163,0.0417909100651741
error_rms,$\delta$,163,0.004324078559875488
residual_rms,$\delta$,164,0.040824443101882935
error_rms,$\delta$,164,0.06330554187297821
residual_rms,$\delta$,165,0.03836166486144066
error_rms,$\delta$,165,0.06176098436117172
residual_rms,$\delta$,166,0.040119145065546036
error_rms,$\delta$,166,0.12166264653205872
residual_rms,$\delta$,167,0.040957216173410416
error_rms,$\delta$,167,0.06614528596401215
residual_rms,$\delta$,168,0.03845188766717911
error_rms,$\delta$,168,0.026630310341715813
residual_rms,$\delta$,169,0.04263307899236679
error_rms,$\delta$,169,0.05204242467880249
residual_rms,$\delta$,170,0.038996558636426926
error_rms,$\delta$,170,0.010259334929287434
residual_rms,$\delta$,171,0.040390949696302414
error_rms,$\delta$,171,0.018871905282139778
residual_rms,$\delta$,172,0.038852229714393616
error_rms,$\delta$,172,0.011363713070750237
residual_rms,$\delta$,173,0.040678370743989944
error_rms,$\delta$,173,0.07697811722755432
residual_rms,$\delta$,174,0.04138476029038429
error_rms,$\delta$,174,0.038426026701927185
residual_rms,$\delta$,175,0.04088126868009567
error_rms,$\delta$,175,0.04358384758234024
residual_rms,$\delta$,176,0.03860478475689888
error_rms,$\delta$,176,0.08526267856359482
residual_rms,$\delta$,177,0.04077567160129547
error_rms,$\delta$,177,0.01628197729587555
residual_rms,$\delta$,178,0.03848080337047577
error_rms,$\delta$,178,0.021153870970010757
residual_rms,$\delta$,179,0.04251650720834732
error_rms,$\delta$,179,0.05754128098487854
residual_rms,$\delta$,180,0.03891934081912041
error_rms,$\delta$,180,0.04682718217372894
residual_rms,$\delta$,181,0.03891588747501373
error_rms,$\delta$,181,0.06202540546655655
residual_rms,$\delta$,182,0.04045847803354263
error_rms,$\delta$,182,0.09621606022119522
residual_rms,$\delta$,183,0.03959612175822258
error_rms,$\delta$,183,0.09946309030056
residual_rms,$\delta$,184,0.04258299246430397
error_rms,$\delta$,184,0.056832943111658096
residual_rms,$\delta$,185,0.04186389222741127
error_rms,$\delta$,185,0.003838671138510108
residual_rms,$\delta$,186,0.04198962450027466
error_rms,$\delta$,186,0.007408858742564917
residual_rms,$\delta$,187,0.04193875566124916
error_rms,$\delta$,187,0.002733878791332245
residual_rms,$\delta$,188,0.04029770940542221
error_rms,$\delta$,188,0.04597267881035805
residual_rms,$\delta$,189,0.040020085871219635
error_rms,$\delta$,189,0.12838467955589294
residual_rms,$\delta$,190,0.041704338043928146
error_rms,$\delta$,190,0.008816259913146496
residual_rms,$\delta$,191,0.04073193296790123
error_rms,$\delta$,191,0.037802230566740036
residual_rms,$\delta$,192,0.04152185842394829
error_rms,$\delta$,192,0.07622766494750977
residual_rms,$\delta$,193,0.04005388170480728
error_rms,$\delta$,193,0.08289813250303268
residual_rms,$\delta$,194,0.04078732803463936
error_rms,$\delta$,194,0.06888344138860703
residual_rms,$\delta$,195,0.042544521391391754
error_rms,$\delta$,195,0.042542703449726105
residual_rms,$\delta$,196,0.04228906333446503
error_rms,$\delta$,196,0.019229337573051453
residual_rms,$\delta$,197,0.04029105231165886
error_rms,$\delta$,197,0.050437599420547485
residual_rms,$\delta$,198,0.03984220325946808
error_rms,$\delta$,198,0.04033242166042328
residual_rms,$\delta$,199,0.036879170686006546
error_rms,$\delta$,199,0.08630964905023575
residual_rms,$\omega$,0,1.0221048593521118
error_rms,$\omega$,0,0.1571580320596695
residual_rms,$\omega$,1,1.7354669570922852
error_rms,$\omega$,1,0.1169453039765358
residual_rms,$\omega$,2,1.2767277956008911
error_rms,$\omega$,2,0.14198274910449982
residual_rms,$\omega$,3,0.8465651869773865
error_rms,$\omega$,3,0.2538604438304901
residual_rms,$\omega$,4,0.22208872437477112
error_rms,$\omega$,4,0.14642320573329926
residual_rms,$\omega$,5,2.708801507949829
error_rms,$\omega$,5,0.19453799724578857
residual_rms,$\omega$,6,2.2633144855499268
error_rms,$\omega$,6,0.3509843051433563
residual_rms,$\omega$,7,2.076812505722046
error_rms,$\omega$,7,0.32256969809532166
residual_rms,$\omega$,8,1.333371877670288
error_rms,$\omega$,8,0.11310989409685135
residual_rms,$\omega$,9,1.9208027124404907
error_rms,$\omega$,9,0.48430830240249634
residual_rms,$\omega$,10,1.8445613384246826
error_rms,$\omega$,10,0.21712511777877808
residual_rms,$\omega$,11,1.750704050064087
error_rms,$\omega$,11,0.12394501268863678
residual_rms,$\omega$,12,0.14692220091819763
error_rms,$\omega$,12,0.061634086072444916
residual_rms,$\omega$,13,0.579008162021637
error_rms,$\omega$,13,0.09169366955757141
residual_rms,$\omega$,14,0.5501132607460022
error_rms,$\omega$,14,0.35083243250846863
residual_rms,$\omega$,15,1.8924700021743774
error_rms,$\omega$,15,0.1554112434387207
residual_rms,$\omega$,16,2.427013397216797
error_rms,$\omega$,16,0.19296255707740784
residual_rms,$\omega$,17,2.3395090103149414
error_rms,$\omega$,17,0.3109591603279114
residual_rms,$\omega$,18,3.115506172180176
error_rms,$\omega$,18,0.24808742105960846
residual_rms,$\omega$,19,1.8141379356384277
error_rms,$\omega$,19,0.1300949603319168
residual_rms,$\omega$,20,0.06564585864543915
error_rms,$\omega$,20,0.231766939163208
residual_rms,$\omega$,21,3.3359832763671875
error_rms,$\omega$,21,0.3253554701805115
residual_rms,$\omega$,22,2.8525142669677734
error_rms,$\omega$,22,0.24166108667850494
residual_rms,$\omega$,23,2.898792266845703
error_rms,$\omega$,23,0.2031496912240982
residual_rms,$\omega$,24,1.1788347959518433
error_rms,$\omega$,24,0.13478533923625946
residual_rms,$\omega$,25,3.5665507316589355
error_rms,$\omega$,25,0.28752145171165466
residual_rms,$\omega$,26,0.08737903833389282
error_rms,$\omega$,26,0.26705649495124817
residual_rms,$\omega$,27,1.0881308317184448
error_rms,$\omega$,27,0.27684175968170166
residual_rms,$\omega$,28,1.8342341184616089
error_rms,$\omega$,28,0.1177091896533966
residual_rms,$\omega$,29,3.117058038711548
error_rms,$\omega$,29,0.3521398901939392
residual_rms,$\omega$,30,0.17426460981369019
