state,t,mean_signed_error,mean_signed_intres,mean_signed_diff
$E'_d$,0.007407407276332378,-0.06384220719337463,-0.0015845909947529435,-0.062257613986730576
$E'_d$,0.007507507689297199,-0.0638408213853836,-0.001605719793587923,-0.06223509833216667
$E'_d$,0.007607607636600733,-0.06383942067623138,-0.0016268488252535462,-0.06221257150173187
$E'_d$,0.007707707583904266,-0.06383802741765976,-0.0016479783225804567,-0.06219004467129707
$E'_d$,0.007807807996869087,-0.06383663415908813,-0.00166910735424608,-0.06216752529144287
$E'_d$,0.007907907478511333,-0.06383523344993591,-0.001690236502327025,-0.06214499473571777
$E'_d$,0.008008007891476154,-0.06383384019136429,-0.0017113657668232918,-0.06212247908115387
$E'_d$,0.008108108304440975,-0.06383244693279266,-0.0017324952641502023,-0.06209995225071907
$E'_d$,0.008208207786083221,-0.06383104622364044,-0.0017536244122311473,-0.06207742542028427
$E'_d$,0.008308308199048042,-0.06382965296506882,-0.001774753793142736,-0.06205490231513977
$E'_d$,0.008408408612012863,-0.06382825970649719,-0.0017958831740543246,-0.06203237548470497
$E'_d$,0.00850850809365511,-0.06382687389850616,-0.0018170125549659133,-0.06200985610485077
$E'_d$,0.00860860850661993,-0.06382548063993454,-0.0018381421687081456,-0.06198732927441597
$E'_d$,0.008708708919584751,-0.06382407993078232,-0.0018592714332044125,-0.06196479871869087
$E'_d$,0.008808808401226997,-0.0638226866722107,-0.001880400930531323,-0.06194228306412697
$E'_d$,0.008908908814191818,-0.06382128596305847,-0.001901530660688877,-0.06191975623369217
$E'_d$,0.009009009227156639,-0.06381989270448685,-0.0019226601580157876,-0.06189722567796707
$E'_d$,0.009109108708798885,-0.06381849199533463,-0.0019437895389273763,-0.06187470257282257
$E'_d$,0.009209209121763706,-0.063817098736763,-0.001964919501915574,-0.06185217201709747
$E'_d$,0.009309309534728527,-0.06381570547819138,-0.0019860488828271627,-0.061829663813114166
$E'_d$,0.009409409016370773,-0.06381430476903915,-0.0020071787294000387,-0.06180712580680847
$E'_d$,0.009509509429335594,-0.06381291151046753,-0.002028308343142271,-0.061784595251083374
$E'_d$,0.009609609842300415,-0.0638115182518959,-0.0020494384225457907,-0.06176207959651947
$E'_d$,0.009709709323942661,-0.06381012499332428,-0.0020705678034573793,-0.06173954904079437
$E'_d$,0.009809809736907482,-0.06380871683359146,-0.0020916976500302553,-0.06171702221035957
$E'_d$,0.009909910149872303,-0.06380732357501984,-0.0021128274966031313,-0.06169449910521507
$E'_d$,0.01001000963151455,-0.06380593031644821,-0.002133957576006651,-0.06167197227478027
$E'_d$,0.01011011004447937,-0.06380453705787659,-0.002155087422579527,-0.06164945289492607
$E'_d$,0.010210210457444191,-0.06380313634872437,-0.002176217269152403,-0.06162691488862038
$E'_d$,0.010310309939086437,-0.06380174309015274,-0.002197347115725279,-0.061604391783475876
$E'_d$,0.010410410352051258,-0.06380034238100052,-0.0022184771951287985,-0.061581868678331375
$E'_d$,0.010510510765016079,-0.0637989491224289,-0.0022396075073629618,-0.061559341847896576
$E'_d$,0.010610610246658325,-0.06379754841327667,-0.0022607373539358377,-0.06153680756688118
$E'_d$,0.010710710659623146,-0.06379615515470505,-0.002281867666170001,-0.06151428073644638
$E'_d$,0.010810811072587967,-0.06379475444555283,-0.0023029979784041643,-0.06149175763130188
$E'_d$,0.010910910554230213,-0.0637933611869812,-0.0023241278249770403,-0.06146923080086708
$E'_d$,0.011011010967195034,-0.06379196792840958,-0.00234525790438056,-0.06144671514630318
$E'_d$,0.011111111380159855,-0.06379056721925735,-0.002366388449445367,-0.061424173414707184
$E'_d$,0.011211210861802101,-0.06378917396068573,-0.0023875185288488865,-0.06140165403485298
$E'_d$,0.011311311274766922,-0.06378777325153351,-0.0024086490739136934,-0.061379123479127884
$E'_d$,0.011411411687731743,-0.06378637999296188,-0.0024297793861478567,-0.061356596648693085
$E'_d$,0.011511511169373989,-0.06378497928380966,-0.00245090969838202,-0.06133406609296799
$E'_d$,0.01161161158233881,-0.06378357857465744,-0.002472040243446827,-0.06131153553724289
$E'_d$,0.01171171199530363,-0.06378218531608582,-0.0024931705556809902,-0.06128900498151779
$E'_d$,0.011811811476945877,-0.063780777156353,-0.0025143008679151535,-0.06126647815108299
$E'_d$,0.011911911889910698,-0.06377938389778137,-0.0025354314129799604,-0.06124395504593849
$E'_d$,0.012012012302875519,-0.06377799808979034,-0.0025565624237060547,-0.06122143194079399
$E'_d$,0.012112111784517765,-0.06377658993005753,-0.0025776925031095743,-0.061198893934488297
$E'_d$,0.012212212197482586,-0.0637751892209053,-0.002598823281005025,-0.061176374554634094
$E'_d$,0.012312312610447407,-0.06377379596233368,-0.002619953826069832,-0.0611538365483284
$E'_d$,0.012412412092089653,-0.06377239525318146,-0.0026410846039652824,-0.0611313097178936
$E'_d$,0.012512512505054474,-0.06377099454402924,-0.0026622151490300894,-0.0611087791621685
$E'_d$,0.012612612918019295,-0.06376960128545761,-0.0026833461597561836,-0.0610862597823143
$E'_d$,0.012712712399661541,-0.06376820057630539,-0.0027044767048209906,-0.0610637292265892
$E'_d$,0.012812812812626362,-0.06376680731773376,-0.002725607482716441,-0.06104119122028351
$E'_d$,0.012912913225591183,-0.06376541405916214,-0.0027467384934425354,-0.061018671840429306
$E'_d$,0.013013012707233429,-0.06376400589942932,-0.002767869271337986,-0.06099614128470421
$E'_d$,0.01311311312019825,-0.0637626051902771,-0.0027890000492334366,-0.060973599553108215
$E'_d$,0.01321321353316307,-0.06376120448112488,-0.002810131059959531,-0.06095108017325401
$E'_d$,0.013313313014805317,-0.06375981122255325,-0.002831262070685625,-0.06092854589223862
$E'_d$,0.013413413427770138,-0.06375840306282043,-0.0028523930814117193,-0.06090601906180382
$E'_d$,0.013513513840734959,-0.06375700980424881,-0.0028735240921378136,-0.06088348850607872
$E'_d$,0.013613613322377205,-0.06375561654567719,-0.002894654870033264,-0.06086095795035362
$E'_d$,0.013713713735342026,-0.06375420838594437,-0.002915786113590002,-0.060838423669338226
$E'_d$,0.013813814148306847,-0.06375280767679214,-0.00293691735714674,-0.06081589683890343
$E'_d$,0.013913913629949093,-0.06375141441822052,-0.002958047902211547,-0.06079337000846863
$E'_d$,0.014014014042913914,-0.0637500211596489,-0.0029791793785989285,-0.06077083572745323
$E'_d$,0.014114114455878735,-0.06374862045049667,-0.00300031085498631,-0.060748301446437836
$E'_d$,0.01421421393752098,-0.06374721229076385,-0.003021442098543048,-0.060725774616003036
$E'_d$,0.014314314350485802,-0.06374581158161163,-0.003042573342099786,-0.06070324778556824
$E'_d$,0.014414414763450623,-0.06374441832304001,-0.0030637045856565237,-0.06068070977926254
$E'_d$,0.014514514245092869,-0.06374301761388779,-0.0030848360620439053,-0.060658179223537445
$E'_d$,0.01461461465805769,-0.06374160945415497,-0.003105967538431287,-0.060635652393102646
$E'_d$,0.01471471507102251,-0.06374022364616394,-0.0031270990148186684,-0.06061311811208725
$E'_d$,0.014814814552664757,-0.06373881548643112,-0.0031482300255447626,-0.06059058755636215
$E'_d$,0.014914914965629578,-0.0637374147772789,-0.003169361734762788,-0.06056806072592735
$E'_d$,0.015015015378594398,-0.06373600661754608,-0.0031904932111501694,-0.06054552644491196
$E'_d$,0.015115114860236645,-0.06373462080955505,-0.0032116249203681946,-0.06052299588918686
$E'_d$,0.015215215273201466,-0.06373321264982224,-0.0032327561639249325,-0.060500454157590866
$E'_d$,0.015315315686166286,-0.06373181194067001,-0.0032538878731429577,-0.06047792360186577
$E'_d$,0.015415415167808533,-0.06373041868209839,-0.0032750198151916265,-0.06045539677143097
$E'_d$,0.015515515580773354,-0.06372901797294617,-0.0032961510587483644,-0.060432858765125275
$E'_d$,0.015615615993738174,-0.06372760981321335,-0.0033172827679663897,-0.060410331934690475
$E'_d$,0.015715716406702995,-0.06372621655464172,-0.003338414942845702,-0.06038779765367508
$E'_d$,0.015815814957022667,-0.0637248158454895,-0.0033595464192330837,-0.06036527454853058
$E'_d$,0.015915915369987488,-0.06372341513633728,-0.0033806778956204653,-0.060342732816934586
$E'_d$,0.01601601578295231,-0.06372200697660446,-0.003401809837669134,-0.06032020226120949
$E'_d$,0.01611611619591713,-0.06372060626745224,-0.003422941779717803,-0.06029766425490379
$E'_d$,0.01621621660888195,-0.06371920555830002,-0.003444074187427759,-0.0602751299738884
$E'_d$,0.01631631702184677,-0.0637178048491478,-0.0034652063623070717,-0.0602525994181633
$E'_d$,0.016416415572166443,-0.06371640413999557,-0.0034863376058638096,-0.0602300651371479
$E'_d$,0.016516515985131264,-0.06371500343084335,-0.0035074695479124784,-0.060207534581422806
$E'_d$,0.016616616398096085,-0.06371360272169113,-0.003528601722791791,-0.06018500775098801
$E'_d$,0.016716716811060905,-0.06371220201253891,-0.003549734130501747,-0.06016246974468231
$E'_d$,0.016816817224025726,-0.06371080130338669,-0.0035708663053810596,-0.060139939188957214
$E'_d$,0.016916917636990547,-0.06370940059423447,-0.0035919982474297285,-0.06011740863323212
$E'_d$,0.01701701618731022,-0.06370799988508224,-0.003613130422309041,-0.06009487062692642
$E'_d$,0.01711711660027504,-0.06370659172534943,-0.00363426236435771,-0.060072336345911026
$E'_d$,0.01721721701323986,-0.0637051910161972,-0.0036553943064063787,-0.06004979461431503
$E'_d$,0.01731731742620468,-0.06370379775762558,-0.003676527412608266,-0.06002726033329964
$E'_d$,0.017417417839169502,-0.06370238959789276,-0.0036976593546569347,-0.06000472977757454
$E'_d$,0.017517518252134323,-0.06370098888874054,-0.0037187919951975346,-0.05998219549655914
$E'_d$,0.017617616802453995,-0.06369958072900772,-0.003739923471584916,-0.059959664940834045
$E'_d$,0.017717717215418816,-0.0636981874704361,-0.0037610565777868032,-0.05993713065981865
$E'_d$,0.017817817628383636,-0.06369677186012268,-0.0037821889854967594,-0.059914588928222656
$E'_d$,0.017917918041348457,-0.06369537115097046,-0.003803321160376072,-0.05989206209778786
$E'_d$,0.018018018454313278,-0.06369397044181824,-0.0038244540337473154,-0.059869516640901566
$E'_d$,0.0181181188672781,-0.06369257718324661,-0.0038455864414572716,-0.05984698235988617
$E'_d$,0.01821821741759777,-0.0636911690235138,-0.003866718616336584,-0.05982445180416107
$E'_d$,0.01831831783056259,-0.06368976831436157,-0.0038878514897078276,-0.05980191379785538
$E'_d$,0.018418418243527412,-0.06368836760520935,-0.003908983897417784,-0.05977938324213028
$E'_d$,0.018518518656492233,-0.06368695944547653,-0.0039301165379583836,-0.059756841510534286
$E'_d$,0.018618619069457054,-0.06368555873632431,-0.003951249644160271,-0.05973431095480919
$E'_d$,0.018718719482421875,-0.06368415057659149,-0.003972381819039583,-0.059711769223213196
$E'_d$,0.018818818032741547,-0.06368275731801987,-0.00399351492524147,-0.0596892349421978
$E'_d$,0.018918918445706367,-0.06368135660886765,-0.00401464756578207,-0.0596667043864727
$E'_d$,0.01901901885867119,-0.06367994844913483,-0.00403578020632267,-0.059644170105457306
$E'_d$,0.01911911927163601,-0.06367854028940201,-0.00405691284686327,-0.059621624648571014
$E'_d$,0.01921921968460083,-0.06367713958024979,-0.004078045953065157,-0.05959909409284592
$E'_d$,0.01931932009756565,-0.06367573887109756,-0.004099179059267044,-0.05957655608654022
$E'_d$,0.019419418647885323,-0.06367433816194534,-0.004120311234146357,-0.05955401808023453
$E'_d$,0.019519519060850143,-0.06367293000221252,-0.004141444806009531,-0.05953148007392883
$E'_d$,0.019619619473814964,-0.0636715292930603,-0.004162577912211418,-0.059508949518203735
$E'_d$,0.019719719886779785,-0.06367012858390808,-0.004183711484074593,-0.05948640778660774
$E'_d$,0.019819820299744606,-0.06366871297359467,-0.004204844124615192,-0.05946386978030205
$E'_d$,0.019919920712709427,-0.06366731226444244,-0.0042259772308170795,-0.059441328048706055
$E'_d$,0.0200200192630291,-0.06366591155529022,-0.004247109871357679,-0.059418801218271255
$E'_d$,0.02012011967599392,-0.063664510846138,-0.004268243443220854,-0.05939626693725586
$E'_d$,0.02022022008895874,-0.06366310268640518,-0.0042893774807453156,-0.059373725205659866
$E'_d$,0.02032032050192356,-0.06366169452667236,-0.004310510586947203,-0.05935118719935417
$E'_d$,0.020420420914888382,-0.06366028636693954,-0.00433164369314909,-0.05932864546775818
$E'_d$,0.020520521327853203,-0.06365888565778732,-0.004352776799350977,-0.059306107461452484
$E'_d$,0.020620619878172874,-0.0636574849486351,-0.004373909905552864,-0.05928356945514679
$E'_d$,0.020720720291137695,-0.06365606933832169,-0.004395043943077326,-0.05926103517413139
$E'_d$,0.020820820704102516,-0.06365467607975006,-0.004416176583617926,-0.059238500893116
$E'_d$,0.020920921117067337,-0.06365326046943665,-0.0044373101554811,-0.05921595171093941
$E'_d$,0.021021021530032158,-0.06365186721086502,-0.0044584437273442745,-0.05919342488050461
$E'_d$,0.02112112194299698,-0.0636504590511322,-0.004479577299207449,-0.05917087942361832
$E'_d$,0.02122122049331665,-0.06364905089139938,-0.004500710871070623,-0.05914834141731262
$E'_d$,0.02132132090628147,-0.06364764273166656,-0.0045218439772725105,-0.05912580341100693
$E'_d$,0.021421421319246292,-0.06364624947309494,-0.004542978014796972,-0.05910326912999153
$E'_d$,0.021521521732211113,-0.06364484131336212,-0.004564111586660147,-0.05908073112368584
$E'_d$,0.021621622145175934,-0.0636434331536293,-0.004585245158523321,-0.059058185666799545
$E'_d$,0.021721722558140755,-0.06364203244447708,-0.004606379196047783,-0.05903565511107445
$E'_d$,0.021821821108460426,-0.06364062428474426,-0.004627512767910957,-0.05901310592889786
$E'_d$,0.021921921521425247,-0.06363921612501144,-0.004648646805435419,-0.05899057537317276
$E'_d$,0.022022021934390068,-0.06363781541585922,-0.0046697803772985935,-0.05896803364157677
$E'_d$,0.02212212234735489,-0.0636364072561264,-0.004690914414823055,-0.05894549936056137
$E'_d$,0.02222222276031971,-0.06363499909639359,-0.00471204798668623,-0.05892295017838478
$E'_d$,0.02232232317328453,-0.06363359093666077,-0.004733182489871979,-0.058900412172079086
$E'_d$,0.022422421723604202,-0.06363219022750854,-0.004754315596073866,-0.05887787044048309
$E'_d$,0.022522522136569023,-0.06363078951835632,-0.004775449633598328,-0.0588553324341774
$E'_d$,0.022622622549533844,-0.0636293813586235,-0.004796584136784077,-0.058832794427871704
$E'_d$,0.022722722962498665,-0.06362796574831009,-0.0048177181743085384,-0.05881025269627571
$E'_d$,0.022822823375463486,-0.06362655758857727,-0.004838851746171713,-0.058787718415260315
$E'_d$,0.022922923788428307,-0.06362515687942505,-0.004859986715018749,-0.058765169233083725
$E'_d$,0.023023022338747978,-0.06362375617027283,-0.004881119821220636,-0.05874263122677803
$E'_d$,0.0231231227517128,-0.06362234801054001,-0.004902254790067673,-0.05872008949518204
$E'_d$,0.02322322316467762,-0.06362093985080719,-0.0049233888275921345,-0.058697547763586044
$E'_d$,0.02332332357764244,-0.06361952424049377,-0.004944523796439171,-0.05867500603199005
$E'_d$,0.02342342399060726,-0.06361813098192215,-0.004965656902641058,-0.05865246802568436
$E'_d$,0.023523524403572083,-0.06361672282218933,-0.004986791405826807,-0.058629922568798065
$E'_d$,0.023623622953891754,-0.06361531466245651,-0.005007925443351269,-0.05860738456249237
$E'_d$,0.023723723366856575,-0.0636139065027237,-0.005029060412198305,-0.058584846556186676
$E'_d$,0.023823823779821396,-0.06361249089241028,-0.005050194449722767,-0.058562301099300385
$E'_d$,0.023923924192786217,-0.06361109018325806,-0.005071329418569803,-0.05853975936770439
$E'_d$,0.024024024605751038,-0.06360968202352524,-0.005092463456094265,-0.058517228811979294
$E'_d$,0.02412412501871586,-0.06360827386379242,-0.005113597959280014,-0.058494675904512405
$E'_d$,0.02422422356903553,-0.0636068731546402,-0.00513473292812705,-0.05847213789820671
$E'_d$,0.02432432398200035,-0.06360545754432678,-0.005155866965651512,-0.05844959244132042
$E'_d$,0.024424424394965172,-0.06360405683517456,-0.0051770019344985485,-0.05842705816030502
$E'_d$,0.024524524807929993,-0.06360265612602234,-0.0051981364376842976,-0.05840450897812843
$E'_d$,0.024624625220894814,-0.06360124051570892,-0.005219271406531334,-0.05838196724653244
$E'_d$,0.024724725633859634,-0.0635998323559761,-0.005240405909717083,-0.058359429240226746
$E'_d$,0.024824824184179306,-0.06359842419624329,-0.005261540878564119,-0.05833688750863075
$E'_d$,0.024924924597144127,-0.06359701603651047,-0.005282675847411156,-0.05831434577703476
$E'_d$,0.025025025010108948,-0.06359560787677765,-0.00530380941927433,-0.058291807770729065
$E'_d$,0.02512512542307377,-0.06359420716762543,-0.005324944853782654,-0.05826926231384277
$E'_d$,0.02522522583603859,-0.06359279155731201,-0.0053460802882909775,-0.058246709406375885
$E'_d$,0.02532532624900341,-0.0635913833975792,-0.0053672147914767265,-0.05822417140007019
$E'_d$,0.025425424799323082,-0.06358997523784637,-0.005388349294662476,-0.0582016259431839
$E'_d$,0.025525525212287903,-0.06358855962753296,-0.0054094851948320866,-0.058179087936878204
$E'_d$,0.025625625625252724,-0.06358716636896133,-0.005430620163679123,-0.05815654620528221
$E'_d$,0.025725726038217545,-0.06358576565980911,-0.005451755132526159,-0.05813399329781532
$E'_d$,0.025825826451182365,-0.0635843425989151,-0.005472890101373196,-0.05811145901679993
$E'_d$,0.025925925001502037,-0.06358293443918228,-0.005494024604558945,-0.05808890983462334
$E'_d$,0.026026025414466858,-0.06358152627944946,-0.005515160039067268,-0.058066368103027344
$E'_d$,0.02612612582743168,-0.06358012557029724,-0.005536295939236879,-0.05804382637143135
$E'_d$,0.0262262262403965,-0.06357871741056442,-0.005557430908083916,-0.05802127346396446
$E'_d$,0.02632632665336132,-0.06357730180025101,-0.005578565411269665,-0.057998739182949066
$E'_d$,0.02642642706632614,-0.06357589364051819,-0.0055997008457779884,-0.057976193726062775
$E'_d$,0.026526525616645813,-0.06357448548078537,-0.005620835814625025,-0.05795365199446678
$E'_d$,0.026626626029610634,-0.06357307732105255,-0.005641971714794636,-0.05793109908699989
$E'_d$,0.026726726442575455,-0.06357166171073914,-0.0056631071493029594,-0.0579085648059845
$E'_d$,0.026826826855540276,-0.06357026100158691,-0.005684242118149996,-0.05788601562380791
$E'_d$,0.026926927268505096,-0.0635688528418541,-0.0057053775526583195,-0.057863470166921616
$E'_d$,0.027027027681469917,-0.06356742978096008,-0.005726513918489218,-0.05784092843532562
$E'_d$,0.02712712623178959,-0.06356602907180786,-0.005747648421674967,-0.05781837925314903
$E'_d$,0.02722722664475441,-0.06356462091207504,-0.0057687838561832905,-0.05779583752155304
$E'_d$,0.02732732705771923,-0.06356320530176163,-0.005789920222014189,-0.05777328461408615
$E'_d$,0.02742742747068405,-0.06356179714202881,-0.0058110561221838,-0.05775074660778046
$E'_d$,0.027527527883648872,-0.06356038898229599,-0.005832191556692123,-0.057728201150894165
$E'_d$,0.027627628296613693,-0.06355898827314377,-0.005853327456861734,-0.057705655694007874
$E'_d$,0.027727726846933365,-0.06355757266283035,-0.005874462891370058,-0.05768309906125069
$E'_d$,0.027827827259898186,-0.06355616450309753,-0.005895598325878382,-0.05766056478023529
$E'_d$,0.027927927672863007,-0.06355475634336472,-0.005916733760386705,-0.057638026773929596
$E'_d$,0.028028028085827827,-0.0635533481836319,-0.005937869660556316,-0.05761546641588211
$E'_d$,0.02812812849879265,-0.06355193257331848,-0.005959006492048502,-0.05759292468428612
$E'_d$,0.02822822891175747,-0.06355052441358566,-0.005980142392218113,-0.05757037550210953
$E'_d$,0.02832832746207714,-0.06354911625385284,-0.006001276895403862,-0.05754784122109413
$E'_d$,0.02842842787504196,-0.06354770064353943,-0.006022414192557335,-0.05752528831362724
$E'_d$,0.028528528288006783,-0.06354629248380661,-0.006043549627065659,-0.05750274285674095
$E'_d$,0.028628628700971603,-0.0635448768734932,-0.006064685992896557,-0.05748019367456436
$E'_d$,0.028728729113936424,-0.06354346871376038,-0.006085821893066168,-0.05745764076709747
$E'_d$,0.028828829526901245,-0.06354206800460815,-0.006106958258897066,-0.05743510276079178
$E'_d$,0.028928928077220917,-0.06354064494371414,-0.006128094159066677,-0.05741255357861519
$E'_d$,0.029029028490185738,-0.06353924423456192,-0.006149230059236288,-0.0573900081217289
$E'_d$,0.02912912890315056,-0.0635378286242485,-0.006170365959405899,-0.05736745521426201
$E'_d$,0.02922922931611538,-0.06353641301393509,-0.006191502325236797,-0.05734492465853691
$E'_d$,0.0293293297290802,-0.06353500485420227,-0.006212638691067696,-0.057322364300489426
$E'_d$,0.02942943014204502,-0.06353358924388885,-0.006233775056898594,-0.057299815118312836
$E'_d$,0.029529528692364693,-0.06353218853473663,-0.006254911422729492,-0.05727727338671684
$E'_d$,0.029629629105329514,-0.06353077292442322,-0.0062760477885603905,-0.057254720479249954
$E'_d$,0.029729729518294334,-0.0635293573141098,-0.006297184620052576,-0.05723217874765396
$E'_d$,0.029829829931259155,-0.06352794915437698,-0.006318321451544762,-0.05720962956547737
$E'_d$,0.029929930344223976,-0.06352654099464417,-0.006339456886053085,-0.05718708038330078
$E'_d$,0.030030030757188797,-0.06352512538433075,-0.006360593251883984,-0.05716453120112419
$E'_d$,0.03013012930750847,-0.06352370977401733,-0.0063817305490374565,-0.0571419820189476
$E'_d$,0.03023022972047329,-0.06352230906486511,-0.006402866914868355,-0.05711943656206131
$E'_d$,0.03033033013343811,-0.0635208860039711,-0.006424003280699253,-0.05709688737988472
$E'_d$,0.03043043054640293,-0.06351947784423828,-0.006445140112191439,-0.05707433819770813
$E'_d$,0.030530530959367752,-0.06351807713508606,-0.006466276478022337,-0.05705179646611214
$E'_d$,0.030630631372332573,-0.06351664662361145,-0.00648741377517581,-0.05702924355864525
$E'_d$,0.030730729922652245,-0.06351524591445923,-0.0065085506066679955,-0.05700669810175896
$E'_d$,0.030830830335617065,-0.06351383030414581,-0.006529686972498894,-0.05698414891958237
$E'_d$,0.030930930748581886,-0.0635124146938324,-0.006550824269652367,-0.05696159228682518
$E'_d$,0.031031031161546707,-0.06351100653409958,-0.006571960635483265,-0.05693905055522919
$E'_d$,0.031131131574511528,-0.06350959837436676,-0.0065930974669754505,-0.056916505098342896
$E'_d$,0.03123123198747635,-0.06350818276405334,-0.006614233832806349,-0.05689394474029541
$E'_d$,0.03133133053779602,-0.06350676715373993,-0.006635370664298534,-0.05687139928340912
$E'_d$,0.03143143281340599,-0.06350535154342651,-0.006656508427113295,-0.05684885010123253
$E'_d$,0.03153153136372566,-0.0635039433836937,-0.006677644792944193,-0.05682629719376564
$E'_d$,0.031631629914045334,-0.06350252032279968,-0.00669878302142024,-0.05680374801158905
$E'_d$,0.031731732189655304,-0.06350112706422806,-0.006719919852912426,-0.05678120255470276
$E'_d$,0.031831830739974976,-0.06349971145391464,-0.00674105528742075,-0.05675865337252617
$E'_d$,0.031931933015584946,-0.06349829584360123,-0.0067621939815580845,-0.05673609673976898
$E'_d$,0.03203203156590462,-0.06349688023328781,-0.0067833298817276955,-0.05671355128288269
$E'_d$,0.03213213384151459,-0.06349547207355499,-0.006804468110203743,-0.0566909983754158
$E'_d$,0.03223223239183426,-0.06349405646324158,-0.006825604941695929,-0.05666844919323921
$E'_d$,0.03233233094215393,-0.06349264830350876,-0.0068467422388494015,-0.05664590373635292
$E'_d$,0.0324324332177639,-0.06349122524261475,-0.006867879536002874,-0.05662335082888603
$E'_d$,0.03253253176808357,-0.06348981708288193,-0.006889017298817635,-0.056600797921419144
$E'_d$,0.03263263404369354,-0.06348840892314911,-0.006910153664648533,-0.05657825618982315
$E'_d$,0.032732732594013214,-0.0634869858622551,-0.00693129189312458,-0.056555695831775665
$E'_d$,0.032832831144332886,-0.06348557770252228,-0.006952428724616766,-0.056533146649599075
$E'_d$,0.032932933419942856,-0.06348416209220886,-0.0069735669530928135,-0.05651059001684189
$E'_d$,0.03303303197026253,-0.06348275393247604,-0.006994704715907574,-0.056488048285245895
$E'_d$,0.0331331342458725,-0.06348133832216263,-0.007015841547399759,-0.05646549537777901
$E'_d$,0.03323323279619217,-0.06347992271184921,-0.007036979775875807,-0.05644294247031212
$E'_d$,0.03333333507180214,-0.0634785071015358,-0.007058116607367992,-0.05642038956284523
$E'_d$,0.03343343362212181,-0.06347709149122238,-0.00707925483584404,-0.05639783293008804
$E'_d$,0.03353353217244148,-0.06347566843032837,-0.007100392132997513,-0.05637528374791145
$E'_d$,0.03363363444805145,-0.06347426772117615,-0.007121530827134848,-0.05635273456573486
$E'_d$,0.033733732998371124,-0.06347285211086273,-0.007142667192965746,-0.056330181658267975
$E'_d$,0.033833835273981094,-0.06347144395112991,-0.007163805887103081,-0.05630763620138168
$E'_d$,0.033933933824300766,-0.0634700283408165,-0.007184943184256554,-0.0562850758433342
$E'_d$,0.03403403237462044,-0.06346861273050308,-0.0072060818783938885,-0.05626252666115761
$E'_d$,0.03413413465023041,-0.06346718966960907,-0.007227219175547361,-0.05623997747898102
$E'_d$,0.03423423320055008,-0.06346578150987625,-0.007248357404023409,-0.05621742829680443
$E'_d$,0.03433433547616005,-0.06346437335014343,-0.007269495166838169,-0.05619486793875694
$E'_d$,0.03443443402647972,-0.06346295028924942,-0.007290633395314217,-0.056172315031290054
$E'_d$,0.03453453630208969,-0.063461534678936,-0.007311771623790264,-0.05614975839853287
$E'_d$,0.03463463485240936,-0.06346011161804199,-0.007332909852266312,-0.05612720549106598
$E'_d$,0.034734733402729034,-0.06345870345830917,-0.0073540471494197845,-0.05610466003417969
$E'_d$,0.034834835678339005,-0.06345728784799576,-0.007375185377895832,-0.0560820996761322
$E'_d$,0.034934934228658676,-0.06345587968826294,-0.00739632360637188,-0.056059546768665314
$E'_d$,0.035035036504268646,-0.06345446407794952,-0.007417461834847927,-0.05603700131177902
$E'_d$,0.03513513505458832,-0.06345304101705551,-0.007438600063323975,-0.056014448404312134
$E'_d$,0.03523523360490799,-0.0634516254067421,-0.007459738757461309,-0.055991899222135544
$E'_d$,0.03533533588051796,-0.06345022469758987,-0.007480876985937357,-0.05596934258937836
$E'_d$,0.03543543443083763,-0.06344880163669586,-0.0075020152144134045,-0.05594678968191147
$E'_d$,0.0355355367064476,-0.06344738602638245,-0.007523152977228165,-0.055924225598573685
$E'_d$,0.03563563525676727,-0.06344597041606903,-0.007544291205704212,-0.055901676416397095
$E'_d$,0.03573573753237724,-0.06344455480575562,-0.007565429899841547,-0.05587911978363991
$E'_d$,0.035835836082696915,-0.0634431391954422,-0.0075865681283175945,-0.05585656687617302
$E'_d$,0.035935934633016586,-0.06344171613454819,-0.007607706356793642,-0.055834006518125534
$E'_d$,0.036036036908626556,-0.06344030052423477,-0.0076288459822535515,-0.055811453610658646
$E'_d$,0.03613613545894623,-0.06343888491392136,-0.007649983745068312,-0.055788904428482056
$E'_d$,0.0362362377345562,-0.06343746930360794,-0.0076711224392056465,-0.05576634407043457
$E'_d$,0.03633633628487587,-0.06343606114387512,-0.007692260667681694,-0.05574379861354828
$E'_d$,0.03643643483519554,-0.06343463063240051,-0.007713399361819029,-0.055721234530210495
$E'_d$,0.03653653711080551,-0.0634332224726677,-0.007734539452940226,-0.05569868162274361
$E'_d$,0.03663663566112518,-0.06343179941177368,-0.007755677215754986,-0.05567613244056702
$E'_d$,0.03673673793673515,-0.06343039125204086,-0.007776816375553608,-0.05565358325839043
$E'_d$,0.036836836487054825,-0.06342896819114685,-0.0077979546040296555,-0.05563102290034294
$E'_d$,0.036936938762664795,-0.06342756003141403,-0.007819094695150852,-0.05560845881700516
$E'_d$,0.03703703731298447,-0.06342614442110062,-0.0078402329236269,-0.05558590963482857
$E'_d$,0.03713713586330414,-0.06342471390962601,-0.007861372083425522,-0.05556334927678108
$E'_d$,0.03723723813891411,-0.06342330574989319,-0.00788251031190157,-0.055540796369314194
$E'_d$,0.03733733668923378,-0.06342189013957977,-0.007903649471700191,-0.055518247187137604
$E'_d$,0.03743743896484375,-0.06342047452926636,-0.007924789562821388,-0.05549569055438042
