state,t,mean_signed_error,mean_signed_intres,mean_signed_diff
$\delta$,0.12312312424182892,-0.0054068900644779205,-0.0056047928519546986,0.00019790185615420341
$\delta$,0.12332332879304886,-0.005454873666167259,-0.005614264402538538,0.00015939079457893968
$\delta$,0.1235235258936882,-0.005502857733517885,-0.005623737350106239,0.00012088101357221603
$\delta$,0.12372372299432755,-0.005550840403884649,-0.0056332130916416645,8.237138536060229e-05
$\delta$,0.12392392754554749,-0.005598821211606264,-0.005642687901854515,4.3866410123882815e-05
$\delta$,0.12412412464618683,-0.005646805744618177,-0.005652164109051228,5.358345788408769e-06
$\delta$,0.12432432919740677,-0.005694788880646229,-0.005661643110215664,-3.314565765322186e-05
$\delta$,0.12452452629804611,-0.005742775741964579,-0.0056711225770413876,-7.165344140958041e-05
$\delta$,0.12472473084926605,-0.0057907612062990665,-0.0056806039065122604,-0.00011015817290171981
$\delta$,0.1249249279499054,-0.005838741548359394,-0.005690084770321846,-0.00014865575940348208
$\delta$,0.12512512505054474,-0.005886724218726158,-0.005699567962437868,-0.00018715597980190068
$\delta$,0.12532532215118408,-0.005934705026447773,-0.005709052085876465,-0.00022565314429812133
$\delta$,0.12552553415298462,-0.005982690490782261,-0.005718538537621498,-0.00026415209867991507
$\delta$,0.12572573125362396,-0.00603067222982645,-0.005728025455027819,-0.0003026469494216144
$\delta$,0.1259259283542633,-0.006078651174902916,-0.0057375128380954266,-0.00034113929723389447
$\delta$,0.12612612545490265,-0.006126629654318094,-0.005747001152485609,-0.00037962914211675525
$\delta$,0.126326322555542,-0.00617460859939456,-0.005756491329520941,-0.00041811735718511045
$\delta$,0.12652653455734253,-0.006222590338438749,-0.005765982903540134,-0.0004566069401334971
$\delta$,0.12672673165798187,-0.006270566489547491,-0.00577547587454319,-0.0004950898000970483
$\delta$,0.12692692875862122,-0.0063185421749949455,-0.00578496977686882,-0.0005335739115253091
$\delta$,0.12712712585926056,-0.00636651273816824,-0.0057944655418396,-0.0005720476619899273
$\delta$,0.1273273229598999,-0.006414487492293119,-0.005803960375487804,-0.0006105271750129759
$\delta$,0.12752753496170044,-0.006462458521127701,-0.005813458934426308,-0.0006489985971711576
$\delta$,0.12772773206233978,-0.0065104286186397076,-0.005822957959026098,-0.0006874714163132012
$\delta$,0.12792792916297913,-0.0065583945252001286,-0.0058324579149484634,-0.0007259363774210215
$\delta$,0.12812812626361847,-0.006606359500437975,-0.0058419592678546906,-0.0007644011056981981
$\delta$,0.128328338265419,-0.006654319819062948,-0.00585146201774478,-0.0008028579759411514
$\delta$,0.12852853536605835,-0.0067022861912846565,-0.005860965233296156,-0.0008413203177042305
$\delta$,0.1287287324666977,-0.006750243715941906,-0.0058704703114926815,-0.0008797729969955981
$\delta$,0.12892892956733704,-0.006798197515308857,-0.005879976321011782,-0.0009182216017507017
$\delta$,0.12912912666797638,-0.0068461475893855095,-0.0058894832618534565,-0.0009566651424393058
$\delta$,0.12932933866977692,-0.006894100457429886,-0.005898992531001568,-0.0009951081592589617
$\delta$,0.12952953577041626,-0.006942048668861389,-0.005908501800149679,-0.00103354686871171
$\delta$,0.1297297328710556,-0.006989993620663881,-0.00591801293194294,-0.0010719806887209415
$\delta$,0.12992992997169495,-0.007037932984530926,-0.005927524995058775,-0.0011104075238108635
$\delta$,0.1301301270723343,-0.0070858728140592575,-0.0059370375238358974,-0.001148834708146751
$\delta$,0.13033033907413483,-0.007133810315281153,-0.005946553312242031,-0.0011872582836076617
$\delta$,0.13053053617477417,-0.0071817380376160145,-0.00595606816932559,-0.0012256696354597807
$\delta$,0.1307307332754135,-0.007229667156934738,-0.005965584889054298,-0.0012640813365578651
$\delta$,0.13093093037605286,-0.007277593482285738,-0.005975103471428156,-0.0013024895451962948
$\delta$,0.1311311274766922,-0.007325515616685152,-0.005984622985124588,-0.0013408932136371732
$\delta$,0.13133133947849274,-0.007373437285423279,-0.005994144827127457,-0.0013792924582958221
$\delta$,0.13153153657913208,-0.007421348709613085,-0.006003665737807751,-0.0014176835538819432
$\delta$,0.13173173367977142,-0.007469260133802891,-0.006013188511133194,-0.0014560717390850186
$\delta$,0.13193193078041077,-0.007517167832702398,-0.006022713612765074,-0.0014944539871066809
$\delta$,0.1321321278810501,-0.007565069943666458,-0.006032237783074379,-0.0015328291337937117
$\delta$,0.13233233988285065,-0.007612971123307943,-0.006041765213012695,-0.0015712043968960643
$\delta$,0.13253253698349,-0.00766086345538497,-0.006051293574273586,-0.001609569531865418
$\delta$,0.13273273408412933,-0.00770875159651041,-0.006060823332518339,-0.001647929660975933
$\delta$,0.13293293118476868,-0.007756635081022978,-0.006070353556424379,-0.0016862808261066675
$\delta$,0.1331331431865692,-0.007804517168551683,-0.006079886108636856,-0.0017246315255761147
$\delta$,0.13333334028720856,-0.007852394133806229,-0.006089417263865471,-0.0017629772191867232
$\delta$,0.1335335373878479,-0.007900265045464039,-0.006098951678723097,-0.00180131196975708
$\delta$,0.13373373448848724,-0.007948128506541252,-0.00610848655924201,-0.0018396414816379547
$\delta$,0.1339339315891266,-0.007995988242328167,-0.006118022836744785,-0.0018779649399220943
$\delta$,0.13413414359092712,-0.008043844252824783,-0.006127561908215284,-0.0019162829266861081
$\delta$,0.13433434069156647,-0.008091692812740803,-0.006137100048363209,-0.001954592764377594
$\delta$,0.1345345377922058,-0.008139538578689098,-0.006146639585494995,-0.0019928994588553905
$\delta$,0.13473473489284515,-0.008187377825379372,-0.006156180985271931,-0.0020311966072767973
$\delta$,0.1349349319934845,-0.008235212415456772,-0.006165723782032728,-0.002069489099085331
$\delta$,0.13513514399528503,-0.008283041417598724,-0.006175268441438675,-0.002107774605974555
$\delta$,0.13533534109592438,-0.008330865763127804,-0.006184812635183334,-0.0021460505668073893
$\delta$,0.13553553819656372,-0.008378680795431137,-0.006194358691573143,-0.002184322103857994
$\delta$,0.13573573529720306,-0.008426490239799023,-0.006203906144946814,-0.002222583396360278
$\delta$,0.1359359323978424,-0.00847429409623146,-0.0062134540639817715,-0.0022608404979109764
$\delta$,0.13613614439964294,-0.0085220942273736,-0.006223003845661879,-0.0022990889847278595
$\delta$,0.1363363415002823,-0.008569886907935143,-0.006232555024325848,-0.0023373302537947893
$\delta$,0.13653653860092163,-0.008617670275270939,-0.006242108531296253,-0.0023755626752972603
$\delta$,0.13673673570156097,-0.008665451779961586,-0.006251661106944084,-0.002413791371509433
$\delta$,0.13693693280220032,-0.008713225834071636,-0.006261216010898352,-0.002452010288834572
$\delta$,0.13713714480400085,-0.008760996162891388,-0.006270771846175194,-0.002490223851054907
$\delta$,0.1373373419046402,-0.00880875438451767,-0.006280329078435898,-0.002528424607589841
$\delta$,0.13753753900527954,-0.008856507018208504,-0.0062898872420191765,-0.002566620009019971
$\delta$,0.13773773610591888,-0.00890425592660904,-0.006299446802586317,-0.0026048088911920786
$\delta$,0.13793794810771942,-0.008951995521783829,-0.006309008225798607,-0.002642987063154578
$\delta$,0.13813814520835876,-0.008999726735055447,-0.006318570580333471,-0.002681156387552619
$\delta$,0.1383383423089981,-0.009047452360391617,-0.006328132934868336,-0.002719318959861994
$\delta$,0.13853853940963745,-0.00909517239779234,-0.006337697617709637,-0.0027574757114052773
$\delta$,0.1387387365102768,-0.009142879396677017,-0.006347262300550938,-0.0027956177946180105
$\delta$,0.13893894851207733,-0.009190588258206844,-0.006356830708682537,-0.002833757782354951
$\delta$,0.13913914561271667,-0.009238283149898052,-0.006366397719830275,-0.0028718847315758467
$\delta$,0.13933934271335602,-0.00928596779704094,-0.006375966593623161,-0.0029100023675709963
$\delta$,0.13953953981399536,-0.009333651512861252,-0.006385537330061197,-0.0029481141828000546
$\delta$,0.1397397369146347,-0.009381321258842945,-0.0063951085321605206,-0.002986212959513068
$\delta$,0.13993994891643524,-0.00942898914217949,-0.006404681596904993,-0.003024306846782565
$\delta$,0.14014014601707458,-0.009476647712290287,-0.00641425559297204,-0.0030623909551650286
$\delta$,0.14034034311771393,-0.009524294175207615,-0.006423830520361662,-0.0031004631891846657
$\delta$,0.14054054021835327,-0.00957193598151207,-0.0064334082417190075,-0.0031385261099785566
$\delta$,0.14074073731899261,-0.009619569405913353,-0.0064429850317537785,-0.0031765836756676435
$\delta$,0.14094094932079315,-0.00966719537973404,-0.006452565081417561,-0.0032146295998245478
$\delta$,0.1411411464214325,-0.009714811109006405,-0.006462144665420055,-0.003252666676416993
$\delta$,0.14134134352207184,-0.009762418456375599,-0.006471726112067699,-0.0032906928099691868
$\delta$,0.14154154062271118,-0.00981002114713192,-0.006481309421360493,-0.0033287107944488525
$\delta$,0.14174173772335052,-0.009857606142759323,-0.006490892730653286,-0.003366712713614106
$\delta$,0.14194194972515106,-0.009905189275741577,-0.006500478368252516,-0.0034047106746584177
$\delta$,0.1421421468257904,-0.009952763095498085,-0.006510064471513033,-0.0034426990896463394
$\delta$,0.14234234392642975,-0.010000329464673996,-0.006519651506096125,-0.0034806763287633657
$\delta$,0.1425425410270691,-0.010047879070043564,-0.006529239937663078,-0.0035186386667191982
$\delta$,0.14274275302886963,-0.010095424950122833,-0.006538830231875181,-0.00355659332126379
$\delta$,0.14294295012950897,-0.01014296431094408,-0.006548421457409859,-0.0035945428535342216
$\delta$,0.14314314723014832,-0.010190491564571857,-0.006558014079928398,-0.0036324786487966776
$\delta$,0.14334334433078766,-0.01023800577968359,-0.0065676067024469376,-0.0036703995428979397
$\delta$,0.143543541431427,-0.0102855134755373,-0.0065772016532719135,-0.0037083125207573175
$\delta$,0.14374375343322754,-0.010333018377423286,-0.006586798932403326,-0.0037462192121893167
$\delta$,0.14394395053386688,-0.010380505584180355,-0.006596395280212164,-0.003784109838306904
$\delta$,0.14414414763450623,-0.010427986271679401,-0.006605994887650013,-0.0038219925481826067
$\delta$,0.14434434473514557,-0.010475453920662403,-0.006615592632442713,-0.003859860822558403
$\delta$,0.1445445418357849,-0.010522914119064808,-0.006625194102525711,-0.003897720482200384
$\delta$,0.14474475383758545,-0.01057036966085434,-0.0066347974352538586,-0.003935571759939194
$\delta$,0.1449449509382248,-0.010617805644869804,-0.006644399370998144,-0.00397340627387166
$\delta$,0.14514514803886414,-0.010665235109627247,-0.006654004566371441,-0.004011231474578381
$\delta$,0.14534534513950348,-0.010712653398513794,-0.006663610227406025,-0.004049044102430344
$\delta$,0.14554554224014282,-0.01076006144285202,-0.006673215422779322,-0.004086845088750124
$\delta$,0.14574575424194336,-0.010807463899254799,-0.0066828252747654915,-0.004124639555811882
$\delta$,0.1459459513425827,-0.010854853317141533,-0.006692434661090374,-0.004162419121712446
$\delta$,0.14614614844322205,-0.010902230627834797,-0.006702044513076544,-0.004200185649096966
$\delta$,0.1463463455438614,-0.010949595831334591,-0.006711656227707863,-0.004237940534949303
$\delta$,0.14654654264450073,-0.010996954515576363,-0.006721269339323044,-0.0042756847105920315
$\delta$,0.14674675464630127,-0.011044302023947239,-0.006730883847922087,-0.004313416313380003
$\delta$,0.1469469517469406,-0.011091633699834347,-0.006740500219166279,-0.00435113487765193
$\delta$,0.14714714884757996,-0.011138958856463432,-0.006750116124749184,-0.004388844128698111
$\delta$,0.1473473459482193,-0.011186271905899048,-0.00675973342731595,-0.0044265384785830975
$\delta$,0.14754755795001984,-0.011233576573431492,-0.006769353523850441,-0.004464221652597189
$\delta$,0.14774775505065918,-0.011280865408480167,-0.006778973154723644,-0.004501892253756523
$\delta$,0.14794795215129852,-0.01132814772427082,-0.006788594648241997,-0.004539552144706249
$\delta$,0.14814814925193787,-0.011375411413609982,-0.006798217073082924,-0.00457719573751092
$\delta$,0.1483483463525772,-0.01142266858369112,-0.006807840894907713,-0.0046148281544446945
$\delta$,0.14854855835437775,-0.011469917371869087,-0.006817466579377651,-0.004652451258152723
$\delta$,0.1487487554550171,-0.01151715312153101,-0.006827092729508877,-0.004690059460699558
$\delta$,0.14894895255565643,-0.011564374901354313,-0.006836721207946539,-0.0047276560217142105
$\delta$,0.14914914965629578,-0.01161158923059702,-0.006846349220722914,-0.004765237215906382
$\delta$,0.14934934675693512,-0.01165878213942051,-0.006855979561805725,-0.004802802577614784
$\delta$,0.14954955875873566,-0.011705976910889149,-0.006865611299872398,-0.004840364679694176
$\delta$,0.149749755859375,-0.011753149330615997,-0.006875243969261646,-0.004877905361354351
$\delta$,0.14994995296001434,-0.011800313368439674,-0.006884876638650894,-0.004915436264127493
$\delta$,0.1501501500606537,-0.011847461573779583,-0.006894512102007866,-0.004952950868755579
$\delta$,0.15035034716129303,-0.011894602328538895,-0.006904148031026125,-0.004990453831851482
$\delta$,0.15055055916309357,-0.011941730044782162,-0.006913785357028246,-0.005027943290770054
$\delta$,0.1507507562637329,-0.011988845653831959,-0.006923424545675516,-0.00506542157381773
$\delta$,0.15095095336437225,-0.012035945430397987,-0.006933063268661499,-0.00510288355872035
$\delta$,0.1511511504650116,-0.012083034962415695,-0.0069427043199539185,-0.005140330642461777
$\delta$,0.15135134756565094,-0.012130112387239933,-0.0069523467682302,-0.0051777660846710205
$\delta$,0.15155155956745148,-0.012177180498838425,-0.006961990613490343,-0.005215189885348082
$\delta$,0.15175175666809082,-0.012224230915307999,-0.006971633527427912,-0.00525259505957365
$\delta$,0.15195195376873016,-0.012271271087229252,-0.006981279700994492,-0.005289989523589611
$\delta$,0.1521521508693695,-0.012318296357989311,-0.006990927271544933,-0.005327369552105665
$\delta$,0.15235234797000885,-0.012365310452878475,-0.00700057577341795,-0.0053647356107831
$\delta$,0.1525525599718094,-0.012412314303219318,-0.007010225672274828,-0.005402089562267065
$\delta$,0.15275275707244873,-0.012459298595786095,-0.0070198760367929935,-0.005439423490315676
$\delta$,0.15295295417308807,-0.012506271712481976,-0.007029527798295021,-0.005476744379848242
$\delta$,0.15315315127372742,-0.012553233653306961,-0.0070391809567809105,-0.005514052696526051
$\delta$,0.15335336327552795,-0.012600183486938477,-0.007048835977911949,-0.00555134704336524
$\delta$,0.1535535603761673,-0.012647118419408798,-0.0070584905333817005,-0.005588627886027098
$\delta$,0.15375375747680664,-0.0126940393820405,-0.007068147882819176,-0.005625891033560038
$\delta$,0.15395395457744598,-0.012740944512188435,-0.007077804766595364,-0.005663137882947922
$\delta$,0.15415415167808533,-0.012787841260433197,-0.00708746537566185,-0.005700376816093922
$\delta$,0.15435436367988586,-0.012834723107516766,-0.007097126450389624,-0.005737597122788429
$\delta$,0.1545545607805252,-0.01288159005343914,-0.007106787525117397,-0.005774802528321743
$\delta$,0.15475475788116455,-0.012928442098200321,-0.007116449996829033,-0.005811991170048714
$\delta$,0.1549549549818039,-0.012975282967090607,-0.00712611386552453,-0.005849167704582214
$\delta$,0.15515515208244324,-0.013022104278206825,-0.007135778199881315,-0.005886325612664223
$\delta$,0.15535536408424377,-0.013068917207419872,-0.007145445328205824,-0.0059234704822301865
$\delta$,0.15555556118488312,-0.0131157161667943,-0.0071551138535141945,-0.005960601381957531
$\delta$,0.15575575828552246,-0.01316249929368496,-0.007164782844483852,-0.005997715517878532
$\delta$,0.1559559553861618,-0.01320926658809185,-0.007174453232437372,-0.006034813355654478
$\delta$,0.15615615248680115,-0.013256018050014973,-0.007184124086052179,-0.006071895360946655
$\delta$,0.15635636448860168,-0.013302762061357498,-0.007193797267973423,-0.0061089652590453625
$\delta$,0.15655656158924103,-0.013349490240216255,-0.007203470449894667,-0.006146020255982876
$\delta$,0.15675675868988037,-0.01339619979262352,-0.007213145960122347,-0.006183055695146322
$\delta$,0.15695695579051971,-0.01344289444386959,-0.007222821936011314,-0.006220072507858276
$\delta$,0.15715715289115906,-0.01348957885056734,-0.007232498377561569,-0.006257080473005772
$\delta$,0.1573573648929596,-0.013536250218749046,-0.007242177147418261,-0.006294072140008211
$\delta$,0.15755756199359894,-0.013582903891801834,-0.0072518582455813885,-0.006331045646220446
$\delta$,0.15775775909423828,-0.013629538007080555,-0.007261538412421942,-0.006367999128997326
$\delta$,0.15795795619487762,-0.013676163740456104,-0.007271219976246357,-0.006404942832887173
$\delta$,0.15815816819667816,-0.01372277457267046,-0.007280904799699783,-0.006441870238631964
$\delta$,0.1583583652973175,-0.013769369572401047,-0.007290589157491922,-0.006478780880570412
$\delta$,0.15855856239795685,-0.01381594780832529,-0.007300274446606636,-0.006515672896057367
$\delta$,0.1587587594985962,-0.013862509280443192,-0.0073099625296890736,-0.006552548613399267
$\delta$,0.15895895659923553,-0.013909059576690197,-0.007319650612771511,-0.006589408032596111
$\delta$,0.15915916860103607,-0.013955596834421158,-0.007329340558499098,-0.00662625627592206
$\delta$,0.15935936570167542,-0.014002110809087753,-0.0073390319012105465,-0.006663081236183643
$\delta$,0.15955956280231476,-0.014048617333173752,-0.007348723243921995,-0.006699894089251757
$\delta$,0.1597597599029541,-0.014095103368163109,-0.007358416449278593,-0.006736689247190952
$\delta$,0.15995995700359344,-0.014141576364636421,-0.00736811151728034,-0.006773463450372219
$\delta$,0.16016016900539398,-0.014188037253916264,-0.007377807050943375,-0.006810228805989027
$\delta$,0.16036036610603333,-0.014234475791454315,-0.007387503515928984,-0.006846973672509193
$\delta$,0.16056056320667267,-0.014280902221798897,-0.007397201843559742,-0.006883701309561729
$\delta$,0.160760760307312,-0.014327308163046837,-0.007406901102513075,-0.0069204093888401985
$\delta$,0.16096095740795135,-0.014373702928423882,-0.00741660175845027,-0.006957103498280048
$\delta$,0.1611611694097519,-0.01442008651793003,-0.007426304277032614,-0.006993783637881279
$\delta$,0.16136136651039124,-0.014466448687016964,-0.007436006795614958,-0.007030441891402006
$\delta$,0.16156156361103058,-0.01451279129832983,-0.0074457102455198765,-0.007067082915455103
$\delta$,0.16176176071166992,-0.01455912459641695,-0.007455415558069944,-0.007103709504008293
$\delta$,0.16196195781230927,-0.014605438336730003,-0.007465122267603874,-0.0071403165347874165
$\delta$,0.1621621698141098,-0.014651740901172161,-0.007474831305444241,-0.007176910061389208
$\delta$,0.16236236691474915,-0.014698020182549953,-0.00748453987762332,-0.007213480304926634
$\delta$,0.1625625640153885,-0.014744285494089127,-0.007494250312447548,-0.007250036112964153
$\delta$,0.16276276111602783,-0.014790534973144531,-0.007503960747271776,-0.007286574225872755
$\delta$,0.16296297311782837,-0.014836770482361317,-0.007513674441725016,-0.007323095109313726
$\delta$,0.1631631702184677,-0.014882984571158886,-0.007523387670516968,-0.007359594106674194
$\delta$,0.16336336731910706,-0.014929183758795261,-0.007533103693276644,-0.007396080996841192
$\delta$,0.1635635644197464,-0.014975371770560741,-0.007542820181697607,-0.007432551588863134
$\delta$,0.16376376152038574,-0.015021540224552155,-0.007552536204457283,-0.007469001226127148
$\delta$,0.16396397352218628,-0.015067687258124352,-0.007562256883829832,-0.007505433633923531
$\delta$,0.16416417062282562,-0.015113814733922482,-0.007571976166218519,-0.007541841361671686
$\delta$,0.16436436772346497,-0.015159934759140015,-0.00758169824257493,-0.007578238844871521
$\delta$,0.1645645648241043,-0.015206036157906055,-0.007591420318931341,-0.007614616304636002
$\delta$,0.16476476192474365,-0.015252118930220604,-0.007601143792271614,-0.00765097513794899
$\delta$,0.1649649739265442,-0.015298190526664257,-0.007610868196934462,-0.007687321398407221
$\delta$,0.16516517102718353,-0.015344236977398396,-0.007620594464242458,-0.007723642513155937
$\delta$,0.16536536812782288,-0.015390267595648766,-0.007630322594195604,-0.007759943604469299
$\delta$,0.16556556522846222,-0.015436284244060516,-0.00764005072414875,-0.007796235848218203
$\delta$,0.16576576232910156,-0.0154822813346982,-0.007649779785424471,-0.007832502946257591
$\delta$,0.1659659743309021,-0.01552826538681984,-0.007659511640667915,-0.007868753746151924
$\delta$,0.16616617143154144,-0.015574228949844837,-0.007669243961572647,-0.007904985919594765
$\delta$,0.1663663685321808,-0.015620172023773193,-0.007678976282477379,-0.007941196672618389
$\delta$,0.16656656563282013,-0.01566609926521778,-0.0076887113973498344,-0.007977389730513096
$\delta$,0.16676676273345947,-0.015712011605501175,-0.00769844651222229,-0.00801356416195631
$\delta$,0.16696697473526,-0.015757907181978226,-0.007708184886723757,-0.008049721829593182
$\delta$,0.16716717183589935,-0.015803784132003784,-0.007717923726886511,-0.008085861802101135
$\delta$,0.1673673689365387,-0.0158496405929327,-0.00772766163572669,-0.008121978491544724
$\delta$,0.16756756603717804,-0.015895482152700424,-0.007737402804195881,-0.008158079348504543
$\delta$,0.16776777803897858,-0.015941306948661804,-0.007747145369648933,-0.008194162510335445
$\delta$,0.16796797513961792,-0.015987113118171692,-0.0077568888664245605,-0.008230225183069706
$\delta$,0.16816817224025726,-0.016032900661230087,-0.0077666318975389,-0.0082662682980299
$\delta$,0.1683683693408966,-0.01607867144048214,-0.007776377722620964,-0.008302292786538601
$\delta$,0.16856856644153595,-0.01612442173063755,-0.007786123547703028,-0.00833829678595066
$\delta$,0.1687687784433365,-0.016170155256986618,-0.00779587309807539,-0.008374282158911228
$\delta$,0.16896897554397583,-0.016215870156884193,-0.007805621717125177,-0.008410247974097729
$\delta$,0.16916917264461517,-0.016261564567685127,-0.007815372198820114,-0.008446193300187588
$\delta$,0.16936936974525452,-0.016307247802615166,-0.007825124077498913,-0.008482123725116253
$\delta$,0.16956956684589386,-0.016352906823158264,-0.007834876887500286,-0.008518030866980553
$\delta$,0.1697697788476944,-0.016398554667830467,-0.007844630628824234,-0.00855392124503851
$\delta$,0.16996997594833374,-0.01644417643547058,-0.007854386232793331,-0.008589792996644974
$\delta$,0.17017017304897308,-0.016489781439304352,-0.007864142768085003,-0.008625639602541924
$\delta$,0.17037037014961243,-0.01653537154197693,-0.00787390023469925,-0.008661470375955105
$\delta$,0.17057056725025177,-0.016580939292907715,-0.00788365863263607,-0.008697280660271645
$\delta$,0.1707707792520523,-0.016626494005322456,-0.007893419824540615,-0.008733073249459267
$\delta$,0.17097097635269165,-0.016672026365995407,-0.00790318101644516,-0.008768844418227673
$\delta$,0.171171173453331,-0.016717538237571716,-0.007912944070994854,-0.008804592303931713
$\delta$,0.17137137055397034,-0.016763033345341682,-0.007922707125544548,-0.00884032528847456
$\delta$,0.17157156765460968,-0.016808507964015007,-0.007932472974061966,-0.008876034989953041
$\delta$,0.17177177965641022,-0.016853969544172287,-0.007942239753901958,-0.008911730721592903
$\delta$,0.17197197675704956,-0.016899405047297478,-0.007952006533741951,-0.008947398513555527
$\delta$,0.1721721738576889,-0.016944827511906624,-0.007961774244904518,-0.008983051404356956
$\delta$,0.17237237095832825,-0.01699022576212883,-0.007971544750034809,-0.009018681943416595
$\delta$,0.17257258296012878,-0.01703561097383499,-0.007981316186487675,-0.009054293856024742
$\delta$,0.17277278006076813,-0.017080973833799362,-0.00799108948558569,-0.009089885279536247
$\delta$,0.17297297716140747,-0.01712631992995739,-0.008000862784683704,-0.009125459007918835
$\delta$,0.17317317426204681,-0.017171639949083328,-0.008010637015104294,-0.009161004796624184
$\delta$,0.17337337136268616,-0.017216945067048073,-0.008020412176847458,-0.009196534752845764
$\delta$,0.1735735833644867,-0.017262231558561325,-0.008030190132558346,-0.009232043288648129
$\delta$,0.17377378046512604,-0.017307503148913383,-0.008039969019591808,-0.00926753506064415
$\delta$,0.17397397756576538,-0.017352750524878502,-0.008049748837947845,-0.009303002618253231
$\delta$,0.17417417466640472,-0.017397981137037277,-0.008059529587626457,-0.009338450618088245
$\delta$,0.17437437176704407,-0.017443187534809113,-0.008069311268627644,-0.009373877197504044
$\delta$,0.1745745837688446,-0.017488382756710052,-0.008079093880951405,-0.009409286081790924
$\delta$,0.17477478086948395,-0.017533550038933754,-0.00808887928724289,-0.009444668889045715
$\delta$,0.1749749779701233,-0.017578696832060814,-0.008098665624856949,-0.009480033069849014
$\delta$,0.17517517507076263,-0.01762383058667183,-0.008108451962471008,-0.009515378624200821
$\delta$,0.17537537217140198,-0.017668940126895905,-0.008118240162730217,-0.009550701826810837
$\delta$,0.17557558417320251,-0.017714038491249084,-0.008128029294312,-0.00958600640296936
$\delta$,0.17577578127384186,-0.017759107053279877,-0.008137819357216358,-0.009621288627386093
$\delta$,0.1759759783744812,-0.017804158851504326,-0.00814761221408844,-0.009656545706093311
$\delta$,0.17617617547512054,-0.017849192023277283,-0.008157405070960522,-0.009691786020994186
$\delta$,0.1763763725757599,-0.01789420284330845,-0.008167198859155178,-0.00972700584679842
$\delta$,0.17657658457756042,-0.01793919876217842,-0.008176994509994984,-0.009762205183506012
$\delta$,0.17677678167819977,-0.017984170466661453,-0.008186791092157364,-0.00979737937450409
$\delta$,0.1769769787788391,-0.018029123544692993,-0.008196588605642319,-0.0098325340077281
$\delta$,0.17717717587947845,-0.01807405799627304,-0.008206387981772423,-0.009867670945823193
$\delta$,0.1773773729801178,-0.018118970096111298,-0.008216188289225101,-0.009902780875563622
$\delta$,0.17757758498191833,-0.01816386543214321,-0.008225989528000355,-0.009937874972820282
$\delta$,0.17777778208255768,-0.018208738416433334,-0.008235793560743332,-0.009972943924367428
$\delta$,0.17797797918319702,-0.018253589048981667,-0.008245596662163734,-0.010007991455495358
$\delta$,0.17817817628383636,-0.018298421055078506,-0.008255401626229286,-0.010043017566204071
$\delta$,0.1783783882856369,-0.018343238160014153,-0.008265209384262562,-0.01007802877575159
$\delta$,0.17857858538627625,-0.01838802918791771,-0.008275016210973263,-0.010113010182976723
$\delta$,0.1787787824869156,-0.018432797864079475,-0.008284824900329113,-0.010147974826395512
$\delta$,0.17897897958755493,-0.018477551639080048,-0.008294634521007538,-0.010182916186749935
$\delta$,0.17917917668819427,-0.01852228119969368,-0.008304446004331112,-0.010217833332717419
$\delta$,0.1793793886899948,-0.01856699213385582,-0.00831426028162241,-0.01025273185223341
$\delta$,0.17957958579063416,-0.01861168071627617,-0.008324072696268559,-0.01028760802000761
$\delta$,0.1797797828912735,-0.018656346946954727,-0.008333887904882431,-0.01032245997339487
$\delta$,0.17997997999191284,-0.018700996413826942,-0.008343704044818878,-0.010357294231653214
$\delta$,0.18018017709255219,-0.018745623528957367,-0.008353520184755325,-0.010392104275524616
$\delta$,0.18038038909435272,-0.01879023015499115,-0.008363340049982071,-0.010426891036331654
$\delta$,0.18058058619499207,-0.01883482001721859,-0.008373160846531391,-0.010461661964654922
$\delta$,0.1807807832956314,-0.01887938193976879,-0.008382979780435562,-0.010496402159333229
$\delta$,0.18098098039627075,-0.0189239252358675,-0.00839280430227518,-0.010531122796237469
$\delta$,0.1811811774969101,-0.018968448042869568,-0.00840262696146965,-0.010565822012722492
$\delta$,0.18138138949871063,-0.019012954086065292,-0.008412451483309269,-0.0106004998087883
$\delta$,0.18158158659934998,-0.019057434052228928,-0.008422277867794037,-0.010635158978402615
$\delta$,0.18178178369998932,-0.01910189352929592,-0.00843210518360138,-0.01066979207098484
$\delta$,0.18198198080062866,-0.019146334379911423,-0.008441932499408722,-0.010704399086534977
$\delta$,0.182182177901268,-0.019190751016139984,-0.008451762609183788,-0.010738987475633621
$\delta$,0.18238238990306854,-0.0192351546138525,-0.00846159365028143,-0.010773560963571072
$\delta$,0.18258258700370789,-0.01927953213453293,-0.008471425622701645,-0.010808104649186134
$\delta$,0.18278278410434723,-0.019323883578181267,-0.008481258526444435,-0.010842626914381981
$\delta$,0.18298298120498657,-0.019368214532732964,-0.008491093292832375,-0.010877124033868313
$\delta$,0.1831831932067871,-0.019412532448768616,-0.008500928059220314,-0.010911602526903152
$\delta$,0.18338339030742645,-0.01945682242512703,-0.008510765619575977,-0.010946056805551052
$\delta$,0.1835835874080658,-0.01950109377503395,-0.008520604111254215,-0.010980489663779736
$\delta$,0.18378378450870514,-0.019545339047908783,-0.008530442602932453,-0.01101489644497633
$\delta$,0.18398398160934448,-0.01958957500755787,-0.00854028295725584,-0.011049292050302029
$\delta$,0.18418419361114502,-0.01963377371430397,-0.008550125174224377,-0.011083649471402168
$\delta$,0.18438439071178436,-0.019677957519888878,-0.008559968322515488,-0.011117990128695965
