kind,state,t,value
mean_abs_error,$\delta$,0.033833835273981094,0.04663218930363655
mean_abs_residual,$\delta$,0.03403403237462044,0.04461725056171417
mean_abs_error,$\delta$,0.03403403237462044,0.046614181250333786
mean_abs_residual,$\delta$,0.03423423320055008,0.044623274356126785
mean_abs_error,$\delta$,0.03423423320055008,0.04659609869122505
mean_abs_residual,$\delta$,0.03443443402647972,0.0446292981505394
mean_abs_error,$\delta$,0.03443443402647972,0.04657791554927826
mean_abs_residual,$\delta$,0.03463463485240936,0.044635314494371414
mean_abs_error,$\delta$,0.03463463485240936,0.0465596579015255
mean_abs_residual,$\delta$,0.034834835678339005,0.04464133828878403
mean_abs_error,$\delta$,0.034834835678339005,0.04654131084680557
mean_abs_residual,$\delta$,0.035035036504268646,0.04464736953377724
mean_abs_error,$\delta$,0.035035036504268646,0.04652287811040878
mean_abs_residual,$\delta$,0.03523523360490799,0.04465338587760925
mean_abs_error,$\delta$,0.03523523360490799,0.046504367142915726
mean_abs_residual,$\delta$,0.03543543443083763,0.044659409672021866
mean_abs_error,$\delta$,0.03543543443083763,0.0464857779443264
mean_abs_residual,$\delta$,0.03563563525676727,0.044665440917015076
mean_abs_error,$\delta$,0.03563563525676727,0.04646709933876991
mean_abs_residual,$\delta$,0.035835836082696915,0.04467146098613739
mean_abs_error,$\delta$,0.035835836082696915,0.04644833877682686
mean_abs_residual,$\delta$,0.036036036908626556,0.04467748478055
mean_abs_error,$\delta$,0.036036036908626556,0.04642949998378754
mean_abs_residual,$\delta$,0.0362362377345562,0.04468351975083351
mean_abs_error,$\delta$,0.0362362377345562,0.04641057923436165
mean_abs_residual,$\delta$,0.03643643483519554,0.04468953609466553
mean_abs_error,$\delta$,0.03643643483519554,0.0463915690779686
mean_abs_residual,$\delta$,0.03663663566112518,0.04469556361436844
mean_abs_error,$\delta$,0.03663663566112518,0.04637248441576958
mean_abs_residual,$\delta$,0.036836836487054825,0.044701579958200455
mean_abs_error,$\delta$,0.036836836487054825,0.04635332152247429
mean_abs_residual,$\delta$,0.03703703731298447,0.044707607477903366
mean_abs_error,$\delta$,0.03703703731298447,0.046334076672792435
mean_abs_residual,$\delta$,0.03723723813891411,0.044713638722896576
mean_abs_error,$\delta$,0.03723723813891411,0.04631473869085312
mean_abs_residual,$\delta$,0.03743743896484375,0.04471965879201889
mean_abs_error,$\delta$,0.03743743896484375,0.04629534110426903
mean_abs_residual,$\delta$,0.03763763606548309,0.0447256863117218
mean_abs_error,$\delta$,0.03763763606548309,0.04627585411071777
mean_abs_residual,$\delta$,0.037837836891412735,0.04473171383142471
mean_abs_error,$\delta$,0.037837836891412735,0.04625628516077995
mean_abs_residual,$\delta$,0.03803803771734238,0.044737741351127625
mean_abs_error,$\delta$,0.03803803771734238,0.046236637979745865
mean_abs_residual,$\delta$,0.03823823854327202,0.04474376142024994
mean_abs_error,$\delta$,0.03823823854327202,0.046216920018196106
mean_abs_residual,$\delta$,0.03843843936920166,0.04474979266524315
mean_abs_error,$\delta$,0.03843843936920166,0.04619712010025978
mean_abs_residual,$\delta$,0.0386386401951313,0.04475581645965576
mean_abs_error,$\delta$,0.0386386401951313,0.04617723822593689
mean_abs_residual,$\delta$,0.038838837295770645,0.04476184397935867
mean_abs_error,$\delta$,0.038838837295770645,0.04615727812051773
mean_abs_residual,$\delta$,0.03903903812170029,0.044767867773771286
mean_abs_error,$\delta$,0.03903903812170029,0.0461372435092926
mean_abs_residual,$\delta$,0.03923923894762993,0.0447738915681839
mean_abs_error,$\delta$,0.03923923894762993,0.04611713066697121
mean_abs_residual,$\delta$,0.03943943977355957,0.04477991908788681
mean_abs_error,$\delta$,0.03943943977355957,0.04609693959355354
mean_abs_residual,$\delta$,0.03963964059948921,0.04478594660758972
mean_abs_error,$\delta$,0.03963964059948921,0.04607667773962021
mean_abs_residual,$\delta$,0.039839841425418854,0.044791970402002335
mean_abs_error,$\delta$,0.039839841425418854,0.04605632647871971
mean_abs_residual,$\delta$,0.0400400385260582,0.044797997921705246
mean_abs_error,$\delta$,0.0400400385260582,0.04603590816259384
mean_abs_residual,$\delta$,0.04024023935198784,0.04480402171611786
mean_abs_error,$\delta$,0.04024023935198784,0.046015415340662
mean_abs_residual,$\delta$,0.04044044017791748,0.04481005296111107
mean_abs_error,$\delta$,0.04044044017791748,0.045994848012924194
mean_abs_residual,$\delta$,0.04064064100384712,0.04481608048081398
mean_abs_error,$\delta$,0.04064064100384712,0.04597420245409012
mean_abs_residual,$\delta$,0.040840841829776764,0.04482210800051689
mean_abs_error,$\delta$,0.040840841829776764,0.045953478664159775
mean_abs_residual,$\delta$,0.041041042655706406,0.044828131794929504
mean_abs_error,$\delta$,0.041041042655706406,0.04593268781900406
mean_abs_residual,$\delta$,0.04124123975634575,0.04483416676521301
mean_abs_error,$\delta$,0.04124123975634575,0.045911822468042374
mean_abs_residual,$\delta$,0.04144144058227539,0.04484018310904503
mean_abs_error,$\delta$,0.04144144058227539,0.04589087888598442
mean_abs_residual,$\delta$,0.04164164140820503,0.04484621062874794
mean_abs_error,$\delta$,0.04164164140820503,0.0458698645234108
mean_abs_residual,$\delta$,0.041841842234134674,0.04485224187374115
mean_abs_error,$\delta$,0.041841842234134674,0.045848771929740906
mean_abs_residual,$\delta$,0.042042043060064316,0.04485826566815376
mean_abs_error,$\delta$,0.042042043060064316,0.04582761228084564
mean_abs_residual,$\delta$,0.04224224388599396,0.044864293187856674
mean_abs_error,$\delta$,0.04224224388599396,0.04580637440085411
mean_abs_residual,$\delta$,0.0424424409866333,0.04487032815814018
mean_abs_error,$\delta$,0.0424424409866333,0.04578506946563721
mean_abs_residual,$\delta$,0.04264264181256294,0.044876355677843094
mean_abs_error,$\delta$,0.04264264181256294,0.045763686299324036
