kind,state,ic_index,value
error_rms,delta,142,0.0006843642913736403
residual_rms,delta,143,0.017955230548977852
error_rms,delta,143,0.0006319101667031646
residual_rms,delta,144,0.016157396137714386
error_rms,delta,144,0.001495091593824327
residual_rms,delta,145,0.015385519713163376
error_rms,delta,145,0.0008264567004516721
residual_rms,delta,146,0.018034813925623894
error_rms,delta,146,0.00041102588875219226
residual_rms,delta,147,0.016639672219753265
error_rms,delta,147,0.00025106826797127724
residual_rms,delta,148,0.018162576481699944
error_rms,delta,148,0.0005904206191189587
residual_rms,delta,149,0.016243966296315193
error_rms,delta,149,0.0007947293925099075
residual_rms,delta,150,0.01821533404290676
error_rms,delta,150,0.0004808201629202813
residual_rms,delta,151,0.017546435818076134
error_rms,delta,151,0.0004384789790492505
residual_rms,delta,152,0.015132502652704716
error_rms,delta,152,0.0016175794880837202
residual_rms,delta,153,0.014827057719230652
error_rms,delta,153,0.0010383102344349027
residual_rms,delta,154,0.019622359424829483
error_rms,delta,154,0.00041213975055143237
residual_rms,delta,155,0.017971692606806755
error_rms,delta,155,0.0011075451038777828
residual_rms,delta,156,0.017484014853835106
error_rms,delta,156,0.0007649230537936091
residual_rms,delta,157,0.016860557720065117
error_rms,delta,157,0.0011420553782954812
residual_rms,delta,158,0.015886932611465454
error_rms,delta,158,0.0006759757525287569
residual_rms,delta,159,0.01611577346920967
error_rms,delta,159,0.00041859818156808615
residual_rms,delta,160,0.018788069486618042
error_rms,delta,160,0.000856507511343807
residual_rms,delta,161,0.01753349043428898
error_rms,delta,161,0.0005407427670434117
residual_rms,delta,162,0.014790849760174751
error_rms,delta,162,0.0005442224792204797
residual_rms,delta,163,0.01869901269674301
error_rms,delta,163,0.0006625762325711548
residual_rms,delta,164,0.015568357892334461
error_rms,delta,164,0.0008703820058144629
residual_rms,delta,165,0.015336052514612675
error_rms,delta,165,0.00048206813517026603
residual_rms,delta,166,0.017993269488215446
error_rms,delta,166,0.00026362919015809894
residual_rms,delta,167,0.015253566205501556
error_rms,delta,167,0.00043892546091228724
residual_rms,delta,168,0.01730162836611271
error_rms,delta,168,0.0007827782537788153
residual_rms,delta,169,0.015222504734992981
error_rms,delta,169,0.0004978044307790697
residual_rms,delta,170,0.01918010227382183
error_rms,delta,170,0.0014682392356917262
residual_rms,delta,171,0.014440841972827911
error_rms,delta,171,0.0005282805068418384
residual_rms,delta,172,0.01810908317565918
error_rms,delta,172,0.0004165744758211076
residual_rms,delta,173,0.01787719689309597
error_rms,delta,173,0.0006113984854891896
residual_rms,delta,174,0.01713835820555687
error_rms,delta,174,0.0014896143693476915
residual_rms,delta,175,0.01690668985247612
error_rms,delta,175,0.0010736258700489998
residual_rms,delta,176,0.014771043322980404
error_rms,delta,176,0.0009085377096198499
residual_rms,delta,177,0.015800826251506805
error_rms,delta,177,0.0006762454868294299
residual_rms,delta,178,0.015406166203320026
error_rms,delta,178,0.0009565681684762239
residual_rms,delta,179,0.01540015172213316
error_rms,delta,179,0.0004276035469956696
residual_rms,delta,180,0.01605740562081337
error_rms,delta,180,0.0007838842575438321
residual_rms,delta,181,0.017439424991607666
error_rms,delta,181,0.0006039207801222801
residual_rms,delta,182,0.014513753354549408
error_rms,delta,182,0.0007076665642671287
residual_rms,delta,183,0.01839655078947544
error_rms,delta,183,0.0011694645509123802
residual_rms,delta,184,0.018489766865968704
error_rms,delta,184,0.0002644230262376368
residual_rms,delta,185,0.01843860186636448
error_rms,delta,185,0.0007721958099864423
residual_rms,delta,186,0.018461504951119423
error_rms,delta,186,0.00030236717429943383
residual_rms,delta,187,0.014584319666028023
error_rms,delta,187,0.0010418049059808254
residual_rms,delta,188,0.0182944405823946
error_rms,delta,188,0.0006507545476779342
residual_rms,delta,189,0.014042212627828121
error_rms,delta,189,0.000469442515168339
residual_rms,delta,190,0.015592994168400764
error_rms,delta,190,0.0006410121568478644
residual_rms,delta,191,0.015330892987549305
error_rms,delta,191,0.000299516977975145
residual_rms,delta,192,0.015937212854623795
error_rms,delta,192,0.0008599443244747818
residual_rms,delta,193,0.01681160181760788
error_rms,delta,193,0.0005950240883976221
residual_rms,delta,194,0.01700098067522049
error_rms,delta,194,0.0007980187656357884
residual_rms,delta,195,0.019493257626891136
error_rms,delta,195,0.000690337794367224
residual_rms,delta,196,0.02010837011039257
error_rms,delta,196,0.0006591373239643872
residual_rms,delta,197,0.01764071360230446
error_rms,delta,197,0.0005367082194425166
residual_rms,delta,198,0.01612873375415802
error_rms,delta,198,0.0004527652927208692
residual_rms,delta,199,0.015999646857380867
error_rms,delta,199,0.0009822745341807604
residual_rms,delta,200,0.019656118005514145
error_rms,delta,200,0.0006236112676560879
residual_rms,delta,201,0.018202370032668114
error_rms,delta,201,0.0007114384206943214
residual_rms,delta,202,0.016840839758515358
error_rms,delta,202,0.0009018674027174711
residual_rms,delta,203,0.01821317709982395
error_rms,delta,203,0.0011229595402255654
residual_rms,delta,204,0.015877293422818184
error_rms,delta,204,0.0006824099109508097
residual_rms,delta,205,0.018729330971837044
error_rms,delta,205,0.0007333190296776593
residual_rms,delta,206,0.016814732924103737
error_rms,delta,206,0.0005718890461139381
residual_rms,delta,207,0.018029367551207542
error_rms,delta,207,0.000838704698253423
residual_rms,delta,208,0.018603352829813957
error_rms,delta,208,0.0009767781011760235
residual_rms,delta,209,0.01807229407131672
error_rms,delta,209,0.00038320544990710914
residual_rms,delta,210,0.017203116789460182
error_rms,delta,210,0.0013162329560145736
residual_rms,delta,211,0.013796103186905384
error_rms,delta,211,0.0004270385834388435
residual_rms,delta,212,0.014209778048098087
error_rms,delta,212,0.0009810697520151734
residual_rms,delta,213,0.017953496426343918
error_rms,delta,213,0.0008847131975926459
residual_rms,delta,214,0.015105422586202621
error_rms,delta,214,0.0003919042646884918
residual_rms,delta,215,0.01728864572942257
error_rms,delta,215,0.0006162208737805486
residual_rms,delta,216,0.01615012437105179
error_rms,delta,216,0.0011288959067314863
residual_rms,delta,217,0.015645690262317657
error_rms,delta,217,0.00046617878251709044
residual_rms,delta,218,0.019453899934887886
error_rms,delta,218,0.0007947854464873672
residual_rms,delta,219,0.01880958490073681
error_rms,delta,219,0.0005488326423801482
residual_rms,delta,220,0.017872313037514687
error_rms,delta,220,0.00048535765381529927
residual_rms,delta,221,0.01488669216632843
error_rms,delta,221,0.0007580351666547358
residual_rms,delta,222,0.016843639314174652
error_rms,delta,222,0.0002695739967748523
residual_rms,delta,223,0.01780051365494728
error_rms,delta,223,0.00151832343544811
residual_rms,delta,224,0.015139985829591751
error_rms,delta,224,0.0007362593314610422
residual_rms,delta,225,0.01935705728828907
error_rms,delta,225,0.00042868623859249055
residual_rms,delta,226,0.017054077237844467
error_rms,delta,226,0.0008577787666581571
residual_rms,delta,227,0.014733370393514633
error_rms,delta,227,0.0006636821781285107
residual_rms,delta,228,0.01433598529547453
error_rms,delta,228,0.0008861522655934095
residual_rms,delta,229,0.01801413856446743
error_rms,delta,229,0.0006278041400946677
residual_rms,delta,230,0.014797808602452278
error_rms,delta,230,0.00048648371011950076
residual_rms,delta,231,0.014554595574736595
error_rms,delta,231,0.00033793412148952484
residual_rms,delta,232,0.017756400629878044
error_rms,delta,232,0.0010183400008827448
residual_rms,delta,233,0.015213963575661182
error_rms,delta,233,0.0011277657467871904
residual_rms,delta,234,0.014358076266944408
error_rms,delta,234,0.0010137052740901709
residual_rms,delta,235,0.01618889532983303
error_rms,delta,235,0.0009215159807354212
residual_rms,delta,236,0.018071401864290237
error_rms,delta,236,0.0007347596692852676
residual_rms,delta,237,0.01673276349902153
error_rms,delta,237,0.0003998166648671031
residual_rms,delta,238,0.013776890002191067
error_rms,delta,238,0.00031897349981591105
residual_rms,delta,239,0.016873255372047424
error_rms,delta,239,0.0004811009857803583
residual_rms,delta,240,0.015223318710923195
error_rms,delta,240,0.0015287317801266909
residual_rms,delta,241,0.014277901500463486
error_rms,delta,241,0.0013710138155147433
residual_rms,delta,242,0.01900414004921913
error_rms,delta,242,0.0007114653126336634
residual_rms,delta,243,0.019243149086833
error_rms,delta,243,0.001343839685432613
residual_rms,delta,244,0.01841127686202526
error_rms,delta,244,0.0007457549800164998
residual_rms,delta,245,0.01530231349170208
error_rms,delta,245,0.0006666853441856802
residual_rms,delta,246,0.015841634944081306
error_rms,delta,246,0.0005317495088092983
residual_rms,delta,247,0.018667157739400864
error_rms,delta,247,0.0008048515301197767
residual_rms,delta,248,0.01601286418735981
error_rms,delta,248,0.00038687229971401393
residual_rms,delta,249,0.01844465360045433
error_rms,delta,249,0.0006859658169560134
residual_rms,delta,250,0.017051110044121742
error_rms,delta,250,0.0004875698941759765
residual_rms,delta,251,0.013115094043314457
error_rms,delta,251,0.0008581343572586775
residual_rms,delta,252,0.01924794539809227
error_rms,delta,252,0.0008202878525480628
residual_rms,delta,253,0.016286328434944153
error_rms,delta,253,0.0005304152728058398
residual_rms,delta,254,0.02009000815451145
error_rms,delta,254,0.0007095506880432367
residual_rms,delta,255,0.016906775534152985
error_rms,delta,255,0.000412356952438131
residual_rms,delta,256,0.018816201016306877
error_rms,delta,256,0.0009622479556128383
residual_rms,delta,257,0.015390613116323948
error_rms,delta,257,0.0010270938510075212
