kind,state,t,value
mean_abs_residual,delta,0.01321321353316307,0.021755261346697807
mean_abs_error,delta,0.01321321353316307,0.0003968801465816796
mean_abs_residual,delta,0.013413413427770138,0.02158893086016178
mean_abs_error,delta,0.013413413427770138,0.0003931130049750209
mean_abs_residual,delta,0.013613613322377205,0.021414512768387794
mean_abs_error,delta,0.013613613322377205,0.000389388034818694
mean_abs_residual,delta,0.013813814148306847,0.021232053637504578
mean_abs_error,delta,0.013813814148306847,0.0003857067204080522
mean_abs_residual,delta,0.014014014042913914,0.02104208990931511
mean_abs_error,delta,0.014014014042913914,0.0003820700221695006
mean_abs_residual,delta,0.01421421393752098,0.02084512636065483
mean_abs_error,delta,0.01421421393752098,0.0003784933069255203
mean_abs_residual,delta,0.014414414763450623,0.020641406998038292
mean_abs_error,delta,0.014414414763450623,0.00037494502612389624
mean_abs_residual,delta,0.01461461465805769,0.02043175883591175
mean_abs_error,delta,0.01461461465805769,0.000371426809579134
mean_abs_residual,delta,0.014814814552664757,0.02021593414247036
mean_abs_error,delta,0.014814814552664757,0.0003680082445498556
mean_abs_residual,delta,0.015015015378594398,0.019994251430034637
mean_abs_error,delta,0.015015015378594398,0.0003646585391834378
mean_abs_residual,delta,0.015215215273201466,0.01976742409169674
mean_abs_error,delta,0.015215215273201466,0.0003613872395362705
mean_abs_residual,delta,0.015415415167808533,0.019536025822162628
mean_abs_error,delta,0.015415415167808533,0.00035816416493617
mean_abs_residual,delta,0.015615615993738174,0.019300490617752075
mean_abs_error,delta,0.015615615993738174,0.00035503279650583863
mean_abs_residual,delta,0.015815814957022667,0.019060684368014336
mean_abs_error,delta,0.015815814957022667,0.0003519525344017893
mean_abs_residual,delta,0.01601601578295231,0.018817614763975143
mean_abs_error,delta,0.01601601578295231,0.0003489487280603498
mean_abs_residual,delta,0.01621621660888195,0.01857062615454197
mean_abs_error,delta,0.01621621660888195,0.0003459785657469183
mean_abs_residual,delta,0.016416415572166443,0.018320487812161446
mean_abs_error,delta,0.016416415572166443,0.00034306838642805815
mean_abs_residual,delta,0.016616616398096085,0.01806754618883133
mean_abs_error,delta,0.016616616398096085,0.000340204598614946
mean_abs_residual,delta,0.016816817224025726,0.017812151461839676
mean_abs_error,delta,0.016816817224025726,0.0003374373191036284
mean_abs_residual,delta,0.01701701618731022,0.017554566264152527
mean_abs_error,delta,0.01701701618731022,0.000334743206622079
mean_abs_residual,delta,0.01721721701323986,0.01729463040828705
mean_abs_error,delta,0.01721721701323986,0.0003321390540804714
