kind,state,t,value
mean_abs_error,delta,0.02742742747068405,0.0032086148858070374
mean_abs_residual,delta,0.027627628296613693,0.05147411301732063
mean_abs_error,delta,0.027627628296613693,0.003218109719455242
mean_abs_residual,delta,0.027827827259898186,0.05139000713825226
mean_abs_error,delta,0.027827827259898186,0.003227531211450696
mean_abs_residual,delta,0.028028028085827827,0.051305562257766724
mean_abs_error,delta,0.028028028085827827,0.003236992983147502
mean_abs_residual,delta,0.02822822891175747,0.05123613029718399
mean_abs_error,delta,0.02822822891175747,0.003246299922466278
mean_abs_residual,delta,0.02842842787504196,0.05120427906513214
mean_abs_error,delta,0.02842842787504196,0.003255564020946622
mean_abs_residual,delta,0.028628628700971603,0.05122198164463043
mean_abs_error,delta,0.028628628700971603,0.0032647731713950634
mean_abs_residual,delta,0.028828829526901245,0.051292747259140015
mean_abs_error,delta,0.028828829526901245,0.003273998387157917
mean_abs_residual,delta,0.029029028490185738,0.05142194777727127
mean_abs_error,delta,0.029029028490185738,0.0032831234857439995
mean_abs_residual,delta,0.02922922931611538,0.05156385898590088
mean_abs_error,delta,0.02922922931611538,0.003292156383395195
mean_abs_residual,delta,0.02942943014204502,0.051724258810281754
mean_abs_error,delta,0.02942943014204502,0.003301171585917473
mean_abs_residual,delta,0.029629629105329514,0.05192328616976738
mean_abs_error,delta,0.029629629105329514,0.0033101020380854607
mean_abs_residual,delta,0.029829829931259155,0.05213857814669609
mean_abs_error,delta,0.029829829931259155,0.0033190823160111904
mean_abs_residual,delta,0.030030030757188797,0.052365951240062714
mean_abs_error,delta,0.030030030757188797,0.0033279198687523603
mean_abs_residual,delta,0.03023022972047329,0.05264626443386078
mean_abs_error,delta,0.03023022972047329,0.0033367446158081293
mean_abs_residual,delta,0.03043043054640293,0.05293344333767891
mean_abs_error,delta,0.03043043054640293,0.0033454226795583963
mean_abs_residual,delta,0.030630631372332573,0.05322691425681114
mean_abs_error,delta,0.030630631372332573,0.003354092128574848
mean_abs_residual,delta,0.030830830335617065,0.05356169119477272
mean_abs_error,delta,0.030830830335617065,0.0033627867233008146
mean_abs_residual,delta,0.031031031161546707,0.05390184372663498
mean_abs_error,delta,0.031031031161546707,0.003371435683220625
mean_abs_residual,delta,0.03123123198747635,0.05423877760767937
mean_abs_error,delta,0.03123123198747635,0.00337994284927845
mean_abs_residual,delta,0.03143143281340599,0.054571934044361115
mean_abs_error,delta,0.03143143281340599,0.003388411598280072
mean_abs_residual,delta,0.031631629914045334,0.054901886731386185
mean_abs_error,delta,0.031631629914045334,0.0033967529889196157
mean_abs_residual,delta,0.031831830739974976,0.05522819980978966
mean_abs_error,delta,0.031831830739974976,0.0034052019473165274
mean_abs_residual,delta,0.03203203156590462,0.05555127188563347
mean_abs_error,delta,0.03203203156590462,0.0034135463647544384
mean_abs_residual,delta,0.03223223239183426,0.055882398039102554
mean_abs_error,delta,0.03223223239183426,0.0034218227956444025
mean_abs_residual,delta,0.0324324332177639,0.056265778839588165
mean_abs_error,delta,0.0324324332177639,0.003430078038945794
mean_abs_residual,delta,0.03263263404369354,0.056670986115932465
mean_abs_error,delta,0.03263263404369354,0.003438339801505208
mean_abs_residual,delta,0.032832831144332886,0.05709879472851753
mean_abs_error,delta,0.032832831144332886,0.003446641843765974
mean_abs_residual,delta,0.03303303197026253,0.0575864315032959
mean_abs_error,delta,0.03303303197026253,0.0034549196716398
mean_abs_residual,delta,0.03323323279619217,0.05813667178153992
mean_abs_error,delta,0.03323323279619217,0.003463233821094036
mean_abs_residual,delta,0.03343343362212181,0.05870996415615082
mean_abs_error,delta,0.03343343362212181,0.0034715610090643167
mean_abs_residual,delta,0.03363363444805145,0.05927741527557373
mean_abs_error,delta,0.03363363444805145,0.0034798893611878157
mean_abs_residual,delta,0.033833835273981094,0.05983906239271164
mean_abs_error,delta,0.033833835273981094,0.003488221438601613
mean_abs_residual,delta,0.03403403237462044,0.060421690344810486
mean_abs_error,delta,0.03403403237462044,0.003496392397210002
mean_abs_residual,delta,0.03423423320055008,0.06106250733137131
mean_abs_error,delta,0.03423423320055008,0.003504678374156356
mean_abs_residual,delta,0.03443443402647972,0.06176350638270378
mean_abs_error,delta,0.03443443402647972,0.0035127855371683836
mean_abs_residual,delta,0.03463463485240936,0.062465034425258636
mean_abs_error,delta,0.03463463485240936,0.003520882921293378
mean_abs_residual,delta,0.034834835678339005,0.06315878033638
mean_abs_error,delta,0.034834835678339005,0.0035289612133055925
mean_abs_residual,delta,0.035035036504268646,0.06386946886777878
mean_abs_error,delta,0.035035036504268646,0.0035369873512536287
mean_abs_residual,delta,0.03523523360490799,0.06463608890771866
mean_abs_error,delta,0.03523523360490799,0.0035450351424515247
mean_abs_residual,delta,0.03543543443083763,0.06543572247028351
